,a,b
649,"[-2291.5499039405295, -872.9813192766502, 2972.821347535475, -34.991623507894985]","[7.570309080421713, 2.885378351883029, -9.804571901037683, 0.11881356159564872]"
650,"[-2981.981530930134, -1329.3509070405782, 1000.4842283498264, -363.0901104065477]","[9.857117107266259, 4.395359943436932, -3.2985718442402256, 1.2028399362890818]"
651,"[-3012.2662171708503, -948.1374205045308, 212.73673129686472, -1301.790227471477]","[9.965113478024621, 3.13701320256397, -0.697789717772805, 4.30191262207908]"
652,"[-2963.627275420053, -1533.4599512403147, 623.3527090054151, 188.79121896488982]","[9.810262660016058, 5.075567054809243, -2.0556259813236624, -0.6178403827215866]"
653,"[-3572.2615820267006, -1748.9315800744469, 772.3802039342338, 981.9800775784804]","[11.833934464778277, 5.7925478466314715, -2.549126908604918, -3.2401562941514443]"
654,"[-1141.956866429351, 344.4994002575514, 794.4956135279449, 442.96181022847765]","[3.7854635761264954, -1.1370554202350656, -2.62353006396685, -1.4608866824552686]"
655,"[-2486.1478164240993, 372.90569901757283, 576.2557980541376, 1118.757991278079]","[8.245310241087125, -1.2324981525555936, -1.9021999178209363, -3.699273316382764]"
656,"[988.9577698382295, 286.845407537467, 900.8383370119321, -1274.8987158751142]","[-3.2819533103957923, -0.948319028872503, -2.9764300045296967, 4.22713034649527]"
657,"[689.8657751303102, -551.8118136288256, 210.90082164851017, -760.2041752152213]","[-2.2908078218542185, 1.8348314908614274, -0.6915073482802656, 2.523761746194763]"
658,"[-3704.380753512139, -655.9827667393733, 264.82635398055976, 305.5690161668327]","[12.310279581245764, 2.1815704935504163, -0.8712753660486288, -1.0106135369022586]"
659,"[1898.538590635705, 649.3176901008994, 1002.1510409338574, 315.6073730010996]","[-6.31255848845105, -2.156276198953631, -3.318494363653904, -1.044902264951998]"
660,"[-126.0026200410918, -1447.9306686498041, -196.79459402092834, 1005.2544021995764]","[0.4199513430024671, 4.816225544865917, 0.6603441055161179, -3.3359096703230082]"
661,"[-2232.8558116593995, -1191.2143968434214, 535.2430589973667, 1289.5097145490586]","[7.433962418115365, 3.964191661030157, -1.7711918801553663, -4.2818407352311265]"
662,"[-24.396162404893513, -248.58219573067788, 493.8031111856404, -76.44431007130603]","[0.08319470054815105, 0.8283545481479754, -1.6335290352646579, 0.2555351616085798]"
663,"[2071.730544690637, 578.3663156598958, 1473.253078081922, -720.3330544634497]","[-6.902231278910909, -1.9263300446722689, -4.893644901643777, 2.3959272422497766]"
664,"[1196.2188115614908, -235.05295007998194, 563.3004568239849, 274.5725560248273]","[-3.987732503052722, 0.7829431969284858, -1.8675265408892872, -0.913259153615572]"
665,"[-2019.2377655957387, -1285.1702208209, 341.8193801758105, 525.6503209537744]","[6.736291395327761, 4.284634142338531, -1.1311647473727964, -1.7508835027679837]"
666,"[-512.8137909842065, -1336.596470432224, 1302.967385170321, -889.6445382161473]","[1.7123010374667673, 4.4583465255414865, -4.336889012518329, 2.9630600962635296]"
667,"[704.0434594626381, 103.11897087273434, 785.128642778782, -198.45795246467532]","[-2.352648600089273, -0.34602006501149146, -2.6133495844451575, 0.6595121758023906]"
668,"[460.3805974800955, -83.4461037995693, 70.31482654664097, 52.2040802231275]","[-1.539204431202469, 0.2772844243994707, -0.2302449978260715, -0.17731648449748913]"
669,"[-564.5938252982188, -1105.7729114091082, -270.06837337089127, -289.54679714284737]","[1.8873859686614232, 3.695843977059671, 0.9058884299661586, 0.9631197977441361]"
670,"[-712.7657463514936, -216.8219821425395, -482.3171148374057, -1120.3351837092407]","[2.384151791199996, 0.7234901940204398, 1.6151143538598882, 3.739685828926309]"
671,"[1228.7522235764598, -926.63279763628, 237.6653538544356, -186.75911765828832]","[-4.116065126002975, 3.101414201283602, -0.7915286935446461, 0.6203996227932189]"
672,"[-855.0045450167513, -619.7487188300886, -1058.501711726474, 350.34003789991857]","[2.8671850858802355, 2.0748808899663795, 3.545130126588179, -1.1767322072536524]"
673,"[1481.0793789710542, -826.0740473289557, 572.9633554992871, 1134.164390627419]","[-4.971344930796394, 2.770150771763819, -1.918532700778488, -3.80193754183903]"
674,"[624.6723909080832, -998.3370743563199, 2492.5867065710795, 19.89193915442964]","[-2.099624288371988, 3.350353223460583, -8.35876876947463, -0.07090430963364894]"
675,"[628.8462219001974, -1539.403270204565, 186.05909032894328, -876.2389912162218]","[-2.11639323869825, 5.169160023125753, -0.6241231695148369, 2.9319533580790225]"
676,"[556.9327874390323, -2064.355871947985, 44.78743678937811, -1262.4338687065417]","[-1.875615590470682, 6.939034084898753, -0.15061305638972775, 4.229480206589803]"
677,"[-258.3783030627537, -1306.205647509546, -25.014551334147797, -948.9263049911278]","[0.8671479552620189, 4.3951598071598434, 0.08297607488077748, 3.179952016800359]"
678,"[-898.6013741226542, -1101.0413532804216, 297.9579116504267, -481.8197955676808]","[3.0255781991005293, 3.7075621457234393, -1.002985230025415, 1.613642772407935]"
679,"[384.25057917259915, -505.97663554183606, 1643.6087857163116, -146.44808317874538]","[-1.2992835254831285, 1.7037116918030462, -5.532428752884521, 0.4888262940482925]"
680,"[137.3323695312916, -452.5322533924323, 101.27989604412748, -446.0954775286153]","[-0.4679721203382248, 1.525551813293668, -0.34244763768386993, 1.497594995105232]"
681,"[589.3017048887239, -397.61836328021946, -51.02451164851227, 776.5363498455496]","[-1.9987626349294534, 1.3419809148777564, 0.17032559828389474, -2.6123398019991004]"
682,"[-213.6924821690861, -305.46812828065214, 328.09104107262556, 1310.0278173558365]","[0.7185075435871551, 1.0312799265785815, -1.1081596501159288, -4.4045137004934505]"
683,"[718.583252529286, 636.0664556704844, 757.8063014105998, 1095.3498449090068]","[-2.4348885595512035, -2.1494461563618144, -2.557637654562061, -3.681514612088698]"
684,"[-205.5637194981784, -480.28457913128346, 849.9064917626109, 1113.2880473538794]","[0.6930770025704387, 1.6241154212665623, -2.8680212849123157, -3.7414353210990905]"
685,"[132.19289235362965, -275.9384847414388, 418.9626826059976, 522.0511576954991]","[-0.44991400049515096, 0.9360796893452085, -1.4161631809099622, -1.7556476904307858]"
686,"[-506.898306119245, 55.454614661290066, 676.1566978886414, 374.6571453191862]","[1.729522373742087, -0.18727961031760043, -2.291634279791517, -1.2653998397182211]"
687,"[67.14443637748009, 27.536758362568296, -334.62307426089757, 454.28423830729986]","[-0.230993407420987, -0.09455590000820052, 1.139574629197981, -1.5462696193908076]"
688,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
689,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
690,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
691,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
692,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
693,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
694,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
695,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
696,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
697,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
698,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
699,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
700,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
701,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
702,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
703,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
704,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
705,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
706,"[-973.5594244656065, 54.936588289153114, 562.7546529717258, 248.40184272111057]","[3.24898862582623, -0.18633358557899393, -1.87124891596979, -0.8285432171732828]"
707,"[-1566.5914811811442, -550.1503365904747, -68.44440306005134, -48.5680935476825]","[5.229555734878418, 1.8326405710256755, 0.22927784491139439, 0.16000657754235523]"
708,"[-1095.902684387221, -258.7258553556917, -474.6246618276665, 1356.3836437296843]","[3.6595844922705574, 0.8599796823183833, 1.58327672136769, -4.528828614750291]"
709,"[-1259.759922227185, 1113.7417447641803, -432.79487586872835, -2099.822301442339]","[4.2088393056872775, -3.722073086128742, 1.4446326763885613, 7.01463332829093]"
710,"[-694.5596779097955, -1420.686437032657, 1306.1619401227706, -418.4189759957359]","[2.3226713709154825, 4.746663945387436, -4.370927297382971, 1.3962181895298138]"
711,"[-1509.2925076821896, -1085.1812452890263, 2297.7166023563364, -434.623962439088]","[5.0520569215842075, 3.6312939045941657, -7.693092288475293, 1.450998763343117]"
712,"[-539.7847781423479, 1737.1330464393109, -292.7721488450503, -99.36359069193666]","[1.8087710465659554, -5.823506808867682, 0.9779261538478654, 0.3295115140268809]"
713,"[-857.218890772836, 1.2058102647752431, 220.90089425582946, -800.946135759151]","[2.877461299516088, -0.005960588779832224, -0.7441487232356744, 2.681629165580438]"
714,"[-35.875162624036335, 3704.5870629163765, 398.7097127664783, 284.0363759060626]","[0.12180711096455897, -12.42792148013511, -1.342271139594086, -0.9539160154265517]"
715,"[325.22581845743696, 729.50949644057, -185.79250291438683, 639.7377552471912]","[-1.0926863747157556, -2.4504206836295057, 0.620127081756664, -2.1469158460697595]"
716,"[291.1074256858796, 3349.4970963620294, -675.3452995259237, 296.76137007464195]","[-0.9766493205860572, -11.257828360444247, 2.265235037761479, -0.9956623681084915]"
717,"[162.87896911430454, 1204.7167811601496, 809.8862772571323, -223.7855768319073]","[-0.5459721288614229, -4.050145685331614, -2.7251405486409976, 0.7521142682818057]"
718,"[-170.0696639648453, -305.07715211389814, 2253.9310932567178, 20.83302285530288]","[0.576072598129124, 1.0276544268767767, -7.594693040094461, -0.06858761744744572]"
719,"[-202.53835847474275, -1609.6581021977865, 127.76773883239271, 28.811657018994655]","[0.6851268302466225, 5.42478316216611, -0.43362074997624195, -0.09532961223629548]"
720,"[-1448.1304250831129, 930.2220455957225, -459.29353584321177, 1241.7230501228564]","[4.885353633600406, -3.1207312649179055, 1.5351745905033227, -4.155891678791046]"
721,"[-1093.0081806774474, -179.87712152708903, 738.5706645873684, 357.79076597944214]","[3.6873790994459235, 0.6030023316710711, -2.4693320602600797, -1.1970143747405426]"
722,"[-785.6192576625025, -203.3526966319502, 1204.9705266577641, -981.0193463795565]","[2.6465020237029844, 0.6812696021497732, -4.028055688214105, 3.279864862053377]"
723,"[-321.5857082510724, -378.7531436650699, 164.91802381073722, -452.58516913687276]","[1.0805800344215537, 1.267568531466922, -0.5516948109078477, 1.5093650933508453]"
724,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
725,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
726,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
727,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
728,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
729,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
730,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
731,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
732,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
733,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
734,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
735,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
736,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
737,"[410.7869646029561, -188.358764090461, -595.056136188461, 333.3844546569771]","[-1.3717427073676776, 0.6276789454096827, 1.9769513579488491, -1.106859744493043]"
738,"[-142.75016362786857, -290.1819794340128, -844.7046879657197, 120.77816205181391]","[0.47800994800672625, 0.9669504928969896, 2.802221307746071, -0.40108986244933753]"
739,"[-417.972675040774, -138.92281259168635, -1238.0937437222494, -488.799582304692]","[1.3958209019251657, 0.462738724646077, 4.104723566721319, 1.6220007811331456]"
740,"[-758.9455671711382, -910.4032557903436, 325.67201649394855, -568.2279906130309]","[2.5307063953517694, 3.0211816223459227, -1.0742503566857151, 1.8833929608094384]"
741,"[-1017.9574417216893, -1290.113841926827, 833.2574094745688, -588.5446739710586]","[3.388852423226256, 4.276444112430105, -2.7540095529252406, 1.9507497516893413]"
742,"[-1296.0507111239908, -1681.8751373979312, 1810.3821117344512, 499.4257335004839]","[4.307389875330151, 5.572796045179796, -5.989708010327034, -1.6498095341707113]"
743,"[-1223.180681819033, -1257.169491886814, 2532.464389672281, 1052.2888809732342]","[4.060440470576965, 4.16337177854939, -8.38048694804597, -3.4832170432971075]"
744,"[-1803.2803110015518, 1873.2464278778277, 2236.7389261815597, 963.1678923503418]","[5.981133713398926, -6.195924388680307, -7.4010919099349275, -3.1876165970904946]"
745,"[-1351.7609064760854, 1221.071276583779, 2447.6981876187274, 962.5061524653045]","[4.478444908527189, -4.038771300472733, -8.099710208963272, -3.1837345208867194]"
746,"[-1505.179465078008, 1002.0294915895705, 1825.624107528111, 1270.4933437346908]","[4.9868742596263065, -3.3132651612174886, -6.040732301404103, -4.206544482220403]"
747,"[-823.4802156434705, 481.1905130855475, 2436.5688251187394, 1217.4249505758755]","[2.727458870313879, -1.5917343529043935, -8.064157892021694, -4.0309243497280685]"
748,"[1573.488068442323, 952.2335443397202, 1652.802286413528, 1596.0010519837397]","[-5.20706778044747, -3.1521910733486758, -5.4661657583267385, -5.283833075816118]"
749,"[1886.9238135079222, 1299.205009312186, 1822.278459166889, 1260.5326376976066]","[-6.243132684455134, -4.301455296689437, -6.027950870321231, -4.167869405246436]"
750,"[1016.8796709659991, 1061.2576636760537, 2469.88187480315, 1445.1361217903802]","[-3.3644173560248842, -3.5160465054516727, -8.170749431582383, -4.7759404483348895]"
751,"[843.680670405559, 686.3124655068747, 2660.727361069834, -144.95638618783312]","[-2.7909071997250154, -2.275265072409687, -8.804319608284063, 0.4956016150457255]"
752,"[2472.5321672471077, 435.6687874269646, 2171.726285023846, 2151.753502820523]","[-8.176220099473065, -1.4464818302796352, -7.188134331085654, -7.116759517723304]"
753,"[2062.225636608189, 961.6656657330985, 1560.0475037224242, 1488.9506276492932]","[-6.822255292619908, -3.185819052371282, -5.164156094156887, -4.9176768344568345]"
754,"[2252.5272731872974, 712.6662372549721, 1185.231214698469, 1521.061826396609]","[-7.449594441742193, -2.3649407013384858, -3.921323037462078, -5.023226777410199]"
755,"[690.6798008482468, 268.4843560922594, 531.6847861629622, 1578.2620504576716]","[-2.2871892849680955, -0.8963718698698335, -1.7575985076257037, -5.212179150164142]"
756,"[445.51374503311655, 99.05640626960628, 756.0958076601793, 1484.2664574836087]","[-1.4766849660840777, -0.33369920829976374, -2.501323945613581, -4.89984175482356]"
757,"[-499.0565562192087, -227.73440467797164, 510.82003423085837, 1281.4036170112508]","[1.6467735562378187, 0.7490449699966527, -1.6879282674051412, -4.229507464581249]"
758,"[-436.3823426775627, -199.68042290284248, 552.5956975617847, 2044.291611362255]","[1.4386639674398616, 0.6559265218181132, -1.8257870905461124, -6.756462329206338]"
759,"[-554.0063348740387, -488.1714757409504, 367.6407429210539, 369.53631626182226]","[1.8276478736567634, 1.6114037338621885, -1.2146009677938996, -1.2104449404760225]"
760,"[-422.0171473482728, -134.2673277483261, 737.803737619612, -416.3475429614479]","[1.390471744836071, 0.43777640900970505, -2.446868612133224, 1.3898841116228329]"
761,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
762,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
763,"[-2315.3369583823655, 311.9221059383909, 2509.9329134436734, 131.4061438597002]","[7.667632890390616, -1.0430942323812855, -8.288893540505425, -0.43153865869171104]"
764,"[-941.9085109088916, 505.93800366397727, 2156.3114511973736, 1826.3356359135807]","[3.12599884015338, -1.6840015398892487, -7.126549408517629, -6.037960906338418]"
765,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
766,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
767,"[64.49017525732103, -344.5519777228141, 248.0555716289886, 1719.5395906862232]","[-0.21515925985746767, 1.1353295097372949, -0.8256899286760561, -5.687238915307345]"
768,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
769,"[977.2670961305455, -18.325088392227887, 377.1734241131171, 632.9629734722467]","[-3.2495786467054946, 0.06299426748102083, -1.2480109222052989, -2.0891353058255757]"
770,"[667.8359556002072, -180.80489070312817, 584.0446002781173, 1027.055696184511]","[-2.2244820349293493, 0.6018039407709754, -1.9320201876820995, -3.3888562587293785]"
771,"[-539.5268628337226, -771.2470485518679, 1414.076878181765, 640.3877519802752]","[1.7911908341038507, 2.5553481073965094, -4.676647568012659, -2.116995221236862]"
772,"[88.51811465009834, -552.8731098928397, 775.7814509515242, 138.40246516651612]","[-0.29434383596893865, 1.8312227738593432, -2.5679906273437787, -0.4558295722088816]"
773,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
