,a,b
249,"[-236.46816040311268, -319.42661089068866, -996.317305199598]","[0.7963334527583478, 1.071215016978738, 3.3425441680661714]"
250,"[-107.5485183628148, -398.38476639159524, 108.54467899311372]","[0.36179220989014965, 1.3355751416961348, -0.35713103097365534]"
251,"[149.3309936361897, -142.73007506122525, -132.19684338407413]","[-0.505489896796063, 0.4769606285851349, 0.4513897835170652]"
252,"[94.18747310730453, -167.83078147595288, -473.0756574038413]","[-0.32051604712453047, 0.5610411580073209, 1.5900264775590647]"
253,"[-457.04170595934403, 112.37067181372863, -391.9840518668425]","[1.5399932713151914, -0.37847446773933047, 1.3166379308708074]"
254,"[-815.0191158176995, 147.95152708091337, -328.4231871245219]","[2.7479430090754504, -0.4960237386821992, 1.1014760739774816]"
255,"[-966.1351186262897, 233.01119103253362, -373.56451268483005]","[3.2579847040342163, -0.7794516099196928, 1.2502190938601714]"
256,"[-514.0161571953095, 155.26290821759898, -261.3815827393885]","[1.7336923891091534, -0.5170636221773822, 0.8776742336160844]"
257,"[-298.94327099419456, -197.58904863994405, -280.67684588427744]","[1.012264177706072, 0.6702402271137518, 0.9529295363996552]"
258,"[nan, nan, nan]","[nan, nan, nan]"
259,"[nan, nan, nan]","[nan, nan, nan]"
260,"[nan, nan, nan]","[nan, nan, nan]"
261,"[nan, nan, nan]","[nan, nan, nan]"
262,"[nan, nan, nan]","[nan, nan, nan]"
263,"[nan, nan, nan]","[nan, nan, nan]"
264,"[nan, nan, nan]","[nan, nan, nan]"
265,"[nan, nan, nan]","[nan, nan, nan]"
266,"[nan, nan, nan]","[nan, nan, nan]"
267,"[nan, nan, nan]","[nan, nan, nan]"
268,"[nan, nan, nan]","[nan, nan, nan]"
269,"[nan, nan, nan]","[nan, nan, nan]"
270,"[nan, nan, nan]","[nan, nan, nan]"
271,"[nan, nan, nan]","[nan, nan, nan]"
272,"[nan, nan, nan]","[nan, nan, nan]"
273,"[-929.0339766367434, -180.24841866900474, -922.8783689799247]","[3.0870477667141265, 0.5970275881743597, 3.056230127680271]"
274,"[-430.7488716402306, 608.8687686730402, -1094.5952417629132]","[1.429574744585268, -2.022292993930089, 3.6276429254432756]"
275,"[-725.7168007125174, -92.81003217937375, -212.7672204895252]","[2.4132373244336818, 0.30711305763186775, 0.7052327870507373]"
276,"[-838.0131812196954, -300.7725138207204, -87.73591430631615]","[2.790483213791347, 0.9991629179451529, 0.29057875479049744]"
277,"[-598.984970866435, 250.05010251788573, -1779.362456603486]","[1.9963768562183324, -0.8356890235686453, 5.913187929038114]"
278,"[-363.76750455131133, 244.29080895618375, -3161.215025838851]","[1.2125008073180188, -0.8191922344415811, 10.516984374246105]"
279,"[-677.7896544534276, -90.96886108688496, -2065.4736799333446]","[2.2629322215289034, 0.29641503611734055, 6.872060153072526]"
280,"[-589.7430353071657, 651.6690477954587, -1869.6431989891448]","[1.9708252408685414, -2.181408569804249, 6.225802021782635]"
281,"[-539.5106870532335, 514.0666293587619, -1174.0957860695098]","[1.8046149872398956, -1.723929368658515, 3.9122558411709254]"
282,"[-360.1754973350568, -61.95967189968298, 239.43474747915147]","[1.2054312504066613, 0.1981990495297721, -0.7979498117448768]"
283,"[-250.65613125960763, -99.31387066213962, 499.7522618466502]","[0.8400430446323587, 0.3230347930454301, -1.666684071654185]"
284,"[-77.35671964532695, -277.23005954324316, 965.1507392171263]","[0.25823769964661086, 0.9194011218435642, -3.2197019307305434]"
285,"[-38.37130920008083, -303.9242614718705, 2317.6140360049526]","[0.1268530772609825, 1.0091303759060268, -7.734243413644575]"
286,"[-86.91470435115241, -800.1198470625457, 453.11789915048405]","[0.2887177590602275, 2.6698740583741167, -1.5135219697947293]"
287,"[-315.66909652012777, 77.53461550488163, 492.9744928250893]","[1.05687748875399, -0.26679842441281404, -1.6500971801135775]"
288,"[279.48726104260254, 445.6414429814211, 209.33165278610653]","[-0.9415372062579517, -1.4923408111377887, -0.6967599119068558]"
289,"[356.66650351736126, 350.2525259886927, 909.0981718795141]","[-1.1979739808654977, -1.1695717024988685, -3.027531249501467]"
290,"[577.9380654619463, 449.87399380692887, 1400.3814330489897]","[-1.9351416295305808, -1.499296688731448, -4.657123622566842]"
291,"[140.23992901066612, -143.28338297637302, 1627.7649190446625]","[-0.46681163890742045, 0.48023233017196293, -5.410891218072733]"
292,"[244.01426977855422, 23.849849669164676, 912.2850776669087]","[-0.8100892150021213, -0.07923836338812142, -3.0278796874784604]"
293,"[297.0856723399452, 3235.90475640896, 1100.4721055734794]","[-0.9856469632514185, -10.749017242372704, -3.653579923566841]"
294,"[nan, nan, nan]","[nan, nan, nan]"
295,"[nan, nan, nan]","[nan, nan, nan]"
296,"[nan, nan, nan]","[nan, nan, nan]"
297,"[nan, nan, nan]","[nan, nan, nan]"
298,"[nan, nan, nan]","[nan, nan, nan]"
299,"[nan, nan, nan]","[nan, nan, nan]"
300,"[nan, nan, nan]","[nan, nan, nan]"
301,"[nan, nan, nan]","[nan, nan, nan]"
302,"[nan, nan, nan]","[nan, nan, nan]"
303,"[nan, nan, nan]","[nan, nan, nan]"
304,"[nan, nan, nan]","[nan, nan, nan]"
305,"[299.6633835848464, 204.33527007466833, 2143.804922250499]","[-0.9796271918954937, -0.6804023448738198, -7.096353289353458]"
306,"[47.551277744382794, -370.268196100652, 125.01416548768087]","[-0.14137788900511145, 1.2194057461026042, -0.4155575713540702]"
307,"[193.82229307773147, -569.0828049124963, -1141.6519428569964]","[-0.6257633500233314, 1.8770793800721974, 3.778096031706769]"
308,"[-602.0287121493851, -228.90148714757478, 348.2009021365628]","[2.013155876421558, 0.7513188070631995, -1.1557669866965432]"
309,"[-386.4666200020575, 215.73251095972876, 877.2740636008922]","[1.2957916099702604, -0.7191566140568216, -2.905221735806601]"
310,"[366.37186980550626, 526.6861092565132, 1403.986902025507]","[-1.2013564380789208, -1.7480856225134505, -4.644894822323762]"
311,"[1020.7184648320474, 825.1589750808264, 2851.6408773258668]","[-3.369228114130039, -2.735214122016939, -9.427872214324463]"
312,"[1011.6508991067886, 1273.6282024078428, 3025.436453783748]","[-3.3376702425446787, -4.219766208683452, -10.007998740229676]"
313,"[1207.2889643840947, 1240.0229127875375, 1743.352690767049]","[-3.983554388111038, -4.1101780435155675, -5.764601351919014]"
314,"[1231.8086143658622, 981.257171391356, 1538.1888115336333]","[-4.061516244675726, -3.2513605433618937, -5.083967970467667]"
315,"[1459.4204185227154, 985.4678258090487, 1971.1015812089793]","[-4.8142817443187305, -3.2640504631312712, -6.510486774580454]"
316,"[2093.975640763334, 1882.988423012713, 1654.3439219861743]","[-6.913332010818659, -6.235420591141576, -5.462282663022178]"
317,"[2226.989585966976, 1773.6823078418854, 818.763582983354]","[-7.352089058931904, -5.873265435769066, -2.7030455138472957]"
318,"[2413.0550972574356, 2185.3951652557707, 143.1605781627269]","[-7.968675869378237, -7.238639705769422, -0.4713851341082543]"
319,"[1687.7020769441212, 2454.2900004690346, 986.4843867888098]","[-5.57017524069532, -8.130001571554338, -3.2557805228934487]"
320,"[1870.58226663895, 1605.2697441410498, 1223.855543021457]","[-6.179711587766346, -5.3202417117057195, -4.038683930487683]"
321,"[-296.44059758814956, 1406.8796855560574, 1698.0856663293944]","[0.990172227623871, -4.661641447024627, -5.6046258140791565]"
322,"[636.1237753294412, 1064.5619759603626, 1732.845736312474]","[-2.0971056831348514, -3.5280907257317398, -5.718077574192139]"
323,"[366.69556557705266, 4069.8066548296415, 1373.716819651832]","[-1.2064929631461156, -13.476580478277988, -4.533240159299719]"
324,"[-214.74611922439615, 2125.6401032198432, 1097.9374816787933]","[0.7178476137205967, -7.037792874522219, -3.6248771341203923]"
325,"[105.2139529947346, 2096.24737785096, 870.375233841537]","[-0.3452489418446385, -6.938515084698941, -2.873849953151462]"
326,"[803.2582944937178, 1259.2435989096668, 538.4598622875199]","[-2.6569271521657543, -4.1677367953030044, -1.777209340889688]"
327,"[1231.5178362524534, 2664.96162528156, 1224.743243442896]","[-4.075284985101553, -8.815714517308173, -4.044613220764207]"
328,"[1494.8586103187986, 3590.4232313506673, 1590.1939163772934]","[-4.946323338706491, -11.879269184101993, -5.251150013110111]"
329,"[1689.1309884753919, 2435.741440612177, 2059.819613672874]","[-5.590772963102261, -8.060535454870898, -6.804958224451795]"
330,"[1636.4548716069587, 3162.5577380224117, 2330.4386864865883]","[-5.414254283034249, -10.468883256983812, -7.7013447979516005]"
331,"[2075.199114048248, 1619.091778365226, 3184.3619140442265]","[-6.869704702888264, -5.36565939954561, -10.527035990083203]"
332,"[347.7845402851148, 559.9906347705615, 2955.605665957776]","[-1.145971964145058, -1.8637367639601454, -9.76866912402258]"
333,"[739.1383814585139, 2755.8563802096905, 2310.932305261135]","[-2.4410435035510862, -9.122585063005443, -7.635242674052799]"
334,"[2800.025380281662, 2854.9245295941787, 1714.278950216479]","[-9.26623035333383, -9.451844464011968, -5.660348766328101]"
335,"[162.13547783634766, 2698.6485624157463, 1953.7273881241892]","[-0.5261072330074853, -8.924962417007274, -6.445615149519731]"
336,"[nan, nan, nan]","[nan, nan, nan]"
337,"[102.65447372432814, 3613.6602974527013, 1414.3387939814854]","[-0.32832905441078153, -11.948568561346812, -4.667958042334652]"
338,"[nan, nan, nan]","[nan, nan, nan]"
339,"[-685.5412012924272, 1703.3047035450986, 631.4593785724466]","[2.277332059369904, -5.637950622754264, -2.083197544713893]"
340,"[-705.4396308363988, 1918.7488271851716, 503.088819548081]","[2.3472409253631112, -6.356405303059109, -1.6601161195836402]"
341,"[-189.47235918126913, 2409.129362714125, 731.0906779207929]","[0.642054777018948, -7.984149120172912, -2.416669019303348]"
342,"[932.8386528636289, 2373.2134753066166, 789.602351440789]","[-3.070913270616675, -7.861594426068918, -2.6092452482685498]"
343,"[943.4999990988722, 2359.7770445577444, 1154.1201962013104]","[-3.108391157268222, -7.814905646697009, -3.81783608772058]"
344,"[1323.0204245516659, 2611.8620890423313, 1881.5410264096615]","[-4.365849010830022, -8.646282605542014, -6.229967623253637]"
345,"[1794.0690914545319, 1973.4481125445059, 1147.2941019691416]","[-5.9225852157745695, -6.53718970078849, -3.8033999156064833]"
346,"[2146.126127541472, 2667.743247309995, 1862.6493583227618]","[-7.092134376079703, -8.837763002129751, -6.1742087732324045]"
347,"[nan, nan, nan]","[nan, nan, nan]"
348,"[nan, nan, nan]","[nan, nan, nan]"
349,"[1365.600967024339, 5384.908291878297, 564.7687666017397]","[-4.505092775168276, -17.81029206665753, -1.8663973754908036]"
350,"[3382.227875721592, 4488.024001336984, 1400.8115064831552]","[-11.154289423372026, -14.835800622561345, -4.626710544319819]"
351,"[3698.8324427072343, 1517.1686253918328, 1641.5585169246683]","[-12.19561681787231, -5.010977830783363, -5.420699973232496]"
352,"[nan, nan, nan]","[nan, nan, nan]"
353,"[2732.805752860838, 1060.9020293208787, 2496.80180483104]","[-9.006670433633944, -3.5005378600299366, -8.249829729478135]"
354,"[651.1211855896709, 3365.632733624857, 2315.477261092768]","[-2.1456468443786494, -11.104497345371856, -7.647189376334461]"
355,"[1298.6857950503365, 1148.0995675966744, 1778.6105637645944]","[-4.279911779227532, -3.782759602341931, -5.875382918886889]"
356,"[1503.578706740437, 346.86720286194884, 907.0793848086446]","[-4.955055401030301, -1.1387758974629507, -2.9906735881651136]"
357,"[1403.545781615646, 795.8473420370259, 1446.0990229598829]","[-4.62470532710937, -2.621142120391934, -4.7669548598658675]"
358,"[2200.679627094274, 1957.1763374124378, 3362.9356343569516]","[-7.251585535040835, -6.456250440567232, -11.091615078685077]"
359,"[1736.2125216345144, 1961.48939589683, 4132.37163706543]","[-5.719134607535274, -6.47022134398009, -13.626445574748285]"
360,"[1708.6558088026109, 2012.7148212160653, 2762.664754510819]","[-5.62657245891594, -6.6398161590911196, -9.10033604631766]"
361,"[3212.2776570805095, 2188.6352482538314, 2544.895959086073]","[-10.588209526616273, -7.22117863934257, -8.379268813709396]"
362,"[2473.1396148863923, 721.8822751940053, 3927.5212584911765]","[-8.150474375404062, -2.3853404663717503, -12.93147954056177]"
363,"[1634.6968493511154, 526.6329215355211, 2573.472517048864]","[-5.387439238847952, -1.7428472171988645, -8.474011921896626]"
364,"[1886.5788571974676, -65.08957447489034, 2707.3221517121606]","[-6.218289703504652, 0.2083160393417899, -8.91203459122711]"
365,"[-1351.874517189359, -701.303050870826, 2784.085093536695]","[4.465968742318097, 2.308452042190169, -9.178841764906004]"
366,"[-2564.1979272295807, -1432.3991312009807, 2131.2633835631154]","[8.46872709910812, 4.72311684695617, -7.026104433024994]"
367,"[-2576.4173024149936, -1884.7706222326096, 1985.479453328327]","[8.51199880589808, 6.221204720307498, -6.550669487248855]"
368,"[-2360.8446760097954, -2383.304538928342, 2958.798369505887]","[7.806816357263419, 7.871215127104448, -9.76810325022636]"
369,"[-106.54957355195955, -1911.728202725106, -2087.7309843990947]","[0.3606186577464858, 6.3145339780448095, 6.915641929777314]"
370,"[5271.560673611352, -2903.5260319887866, 1512.4761087730901]","[-17.42213016582689, 9.597118364824496, -4.996145743577982]"
371,"[2340.695193820853, -3980.371788723458, 1854.4036499315666]","[-7.737425757562407, 13.167796158916229, -6.131675063068047]"
372,"[2128.390974200985, -3800.332579581967, -731.850003604399]","[-7.039279328583065, 12.575136943441592, 2.426633927058935]"
373,"[-910.9472661654432, -3391.354929403293, -2203.868986002928]","[3.020354950776181, 11.234003185704868, 7.30171757082673]"
374,"[-1451.5014885759974, 680.1683703452197, -372.8175792443129]","[4.811213603832737, -2.2563370090498287, 1.2367828158863583]"
375,"[-373.2894224013436, 675.3938774683119, 1300.750130682531]","[1.2364031481986009, -2.241088740120066, -4.308960997178745]"
376,"[-1385.550557273943, 3019.340440004542, -1714.9747866519974]","[4.594205902300534, -10.011456501923293, 5.684740697699876]"
377,"[-469.14847218493065, 1776.0467534362901, -1133.3425824240298]","[1.5583988968384972, -5.898475004431433, 3.7605447608682576]"
378,"[-76.20189054055945, 1297.2270926037104, -2071.4789887916695]","[0.2550331204081123, -4.312448742641093, 6.876389753672921]"
379,"[148.70613361714024, -1893.6382970593106, -2744.9254052995047]","[-0.49273698454251846, 6.289692573116672, 9.118285477355222]"
380,"[165.827856228107, -953.5062073986635, -2378.245874133849]","[-0.5506773333111813, 3.1672028347225774, 7.903948341315516]"
381,"[314.64680622448157, -1131.6254691550155, -1813.626204675984]","[-1.0468330919691131, 3.761847800793784, 6.031373815548348]"
382,"[26.769961589635493, -274.1984048678876, -1919.3716193757652]","[-0.08853533071473178, 0.9090992037137522, 6.384979443630634]"
383,"[-344.1632985477087, -41.819648355048656, -2122.2151816809887]","[1.1488952701665658, 0.1345387117009764, 7.064657264864987]"
384,"[-476.3775964462027, 963.0513002085892, -1739.3131409963758]","[1.5910328462991346, -3.2161745554838013, 5.795116547288267]"
385,"[-944.0968866334106, 764.9329899094027, -1924.8383278756444]","[3.154960904791364, -2.5568782957241196, 6.415280072926781]"
386,"[-1346.4852422591841, 1457.6501957232715, -1962.669123852982]","[4.502563365168543, -4.872208388761627, 6.546587416986539]"
387,"[-887.7484842640332, 717.2743503095816, -2689.4124772488362]","[2.971841236230581, -2.4020185077292404, 8.977676885332265]"
388,"[-1020.9352703647563, 2281.8868117767292, -1189.1924600943028]","[3.4209751288044945, -7.638613087491578, 3.9720375975431064]"
389,"[-1027.038951353678, 923.9774952206075, -1404.4575260306653]","[3.439178736387834, -3.09712647945854, 4.691113742361083]"
390,"[-1316.7152859083608, 307.776620898053, -2441.7995415267374]","[4.413554712727484, -1.035704686958029, 8.15743180889424]"
391,"[-968.9163363825769, -686.7428547668616, -1512.3001632670287]","[3.2489814801723003, 2.295633124392198, 5.052630692551061]"
392,"[-660.1481852798984, -423.861343320818, -2256.7248972602038]","[2.2152764348011162, 1.4148419431851318, 7.542873778599853]"
393,"[-804.0815427617383, -722.6278539810195, -1184.671933801738]","[2.699077429639139, 2.4183183904787913, 3.9613197302374066]"
394,"[-671.515284016009, -112.47452938130073, -485.5191492056668]","[2.2551799589024593, 0.37499644646559127, 1.6268485830810815]"
395,"[-684.9176415082416, -136.5248993865951, -177.1237272537524]","[2.30138460702812, 0.4573860245167118, 0.5967831051116692]"
396,"[-443.6040826543535, 256.23177047300896, 211.9409782852897]","[1.4887070528553434, -0.8556699088599324, -0.7006192345522827]"
397,"[-539.316728985143, 619.2689257157512, 605.5505025380907]","[1.8099128548416246, -2.06624431756175, -2.0124018877638967]"
398,"[-611.0331983815511, 619.3415630842228, -167.98008099219118]","[2.053776283958324, -2.0644768918351306, 0.5654848661259767]"
399,"[-445.7401051601861, 392.4740848184303, -65.71870030306115]","[1.4999882437477432, -1.307825773320773, 0.22407853524219334]"
400,"[-584.0708496926623, -116.64928404900816, -86.21590372737349]","[1.969511232517677, 0.3943431082604601, 0.2912259577068869]"
401,"[nan, nan, nan]","[nan, nan, nan]"
402,"[nan, nan, nan]","[nan, nan, nan]"
403,"[nan, nan, nan]","[nan, nan, nan]"
404,"[nan, nan, nan]","[nan, nan, nan]"
405,"[nan, nan, nan]","[nan, nan, nan]"
406,"[nan, nan, nan]","[nan, nan, nan]"
