,a,b
537,"[7654.55765710459, -5822.5683885578, 3913.8172807436945, -6466.927543898341]","[-25.828089518186253, 19.647699024735253, -13.21751789693533, 21.76428833007288]"
538,"[3937.4815338867948, 3910.5163021539556, 3149.074148918845, -4127.8696877940865]","[-13.29125250927951, -13.204512947673013, -10.640723063616031, 13.88398707722256]"
539,"[3676.4891986401035, 3298.626580256069, 774.0497237458713, -6940.557593101941]","[-12.419153862052461, -11.144286620726522, -2.628752171487946, 23.360402278814497]"
540,"[3110.5317835769656, -5188.178249516846, -440.7695282678004, -3965.1783202722377]","[-10.507231063922331, 17.548863033466894, 1.4723372661394585, 13.340128659457553]"
541,"[-302.84595709903067, -1123.0320074685815, -1697.0155791384618, -2685.825270049616]","[1.037612334886492, 3.8132921225015677, 5.720249327389894, 9.048930421954934]"
542,"[1556.1557123996595, -115.48728496530578, -2286.2787384153658, -1900.4063096561408]","[-5.289684973389623, 0.398828918616419, 7.719245885288832, 6.401484523367286]"
543,"[725.3438057642384, -568.5192104392515, -2482.5866628726576, -1212.4567488022524]","[-2.469837046610491, 1.9462322492331332, 8.425230496694171, 4.094098564983526]"
544,"[-1444.9006140242302, 185.964283223456, -2809.0774463848907, -2287.482822840793]","[4.992113244769014, -0.6346808328565958, 9.637651240651188, 7.825329657356968]"
545,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
546,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
547,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
548,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
549,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
550,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
551,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
552,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
553,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
554,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
555,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
556,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
557,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
558,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
559,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
560,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
561,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
562,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
563,"[15669.94249787521, 5624.158289631533, 2800.196685266503, 7306.963408712727]","[-52.27374761584151, -18.737886008482725, -9.340032189034012, -24.319048750992092]"
564,"[7411.208691385519, 384.83873295897405, 3503.784829393569, 17551.248492836614]","[-24.735369743114212, -1.260782052013516, -11.69956444915325, -58.507703168951174]"
565,"[5487.274701536878, 1311.1499804001314, 3648.198617864036, 2374.585253170678]","[-18.332157842789574, -4.360202227501064, -12.188146617317472, -7.9062300337844755]"
566,"[7724.200490123015, -2772.678431223865, 5944.459262632668, -3533.023233169575]","[-25.858624794040214, 9.298964388052685, -19.87748217513469, 11.820736139332864]"
567,"[7019.767900456458, -7799.558612258207, 4769.2178996301855, 14125.788832733808]","[-23.517469392997448, 26.135111619399034, -15.98069523403072, -47.280640974067396]"
568,"[2628.022747428841, 1522.8337548122965, -302.91733504540605, 13490.814959861442]","[-8.805446019161407, -5.083639462073805, 1.00660263628508, -45.188985537717585]"
569,"[916.5486351767904, 3914.694463655848, 4443.931715737915, 6190.902767689469]","[-3.068362325707766, -13.123273949573456, -14.926315151389884, -20.754259575354244]"
570,"[7867.880674344005, 8218.6009222054, 5647.095681857084, 12518.056490455047]","[-26.427309449723655, -27.59380766906546, -18.977327764053705, -41.99983631171914]"
571,"[9214.919783174344, 6537.3405244617115, 6188.963499389303, 7155.467151825894]","[-30.973223627341838, -21.956122425917748, -20.808748925362746, -24.02162937673808]"
572,"[2123.7840935336935, -2558.6116403510373, 4007.5397060268438, 1460.0084021468613]","[-7.13520654771886, 8.635174423752204, -13.483858352659398, -4.905296875599798]"
573,"[-2505.4708785438993, 3040.796396059901, 2614.7894467041265, 7020.494560700291]","[8.462476837888158, -10.227286571781068, -8.814162668232528, -23.608260104882014]"
574,"[-5415.334749330887, 3367.8382158356285, -6102.259916175498, 3344.4760375940355]","[18.296584230094123, -11.341620139544801, 20.57603444743854, -11.248661082251427]"
575,"[-4464.192234423905, -3040.3734545236107, 2296.433696867615, 3220.491001558128]","[15.10222049019605, 10.290907921294526, -7.768925503677213, -10.83423441093437]"
576,"[3049.3253775931744, -1340.4197899101173, 710.985337272029, -3942.5195724795294]","[-10.285459745356821, 4.527524679527849, -2.4012029372322274, 13.196153366950508]"
577,"[374.18791443861153, -885.2267974236054, 566.9627001624942, 6567.129068420076]","[-1.2483123179779267, 2.983923604436222, -1.913714221932327, -21.983639918702806]"
578,"[-322.4288253898099, -885.8604761943736, 678.7886811415012, 5223.8904574556655]","[1.1016601533372494, 2.9785785775966893, -2.297638409149317, -17.465145572406318]"
579,"[1115.5865131321782, -2040.4953898616156, 1373.8268109862702, -6922.296835724449]","[-3.7433302038712464, 6.839698984898878, -4.612775838588408, 23.07972754388737]"
580,"[881.0743819589494, -295.70492435869517, 1239.0530322910222, -5745.534094280457]","[-2.9555882497612522, 0.9818116289294889, -4.151210904309139, 19.149566443897548]"
581,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
582,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
583,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
584,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
585,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
586,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
587,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
588,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
589,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
590,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
591,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
592,"[-316.813936984372, 58.67462573812405, 2771.4297151238, -1178.4967957907954]","[1.0580911866661507, -0.19680712049395893, -9.200849069260641, 3.9117862546541735]"
593,"[-393.9287148863467, 112.0249864373391, 2975.1392847189904, -3040.0957967825657]","[1.3159490752945202, -0.3751532456729252, -9.857266131208721, 10.061092933529306]"
594,"[4014.5690631381085, 315.27773963265645, 4182.613822402124, -3771.7096326120395]","[-13.433392476085816, -1.0532928899184164, -13.862707042713405, 12.472620604036964]"
595,"[3868.351004423599, 477.91800553319365, 5416.454135958273, 4347.429271515675]","[-12.943194545994743, -1.595729464210135, -17.949467811011317, -14.346635803542407]"
596,"[2023.4095091698648, 449.6773254103903, 8014.059042885681, 3314.9028967692575]","[-6.773568361914918, -1.5006412147360075, -26.53834147828747, -10.943380795963161]"
597,"[576.58599576674, 182.7545642158208, 3573.178417239269, -3179.778012366408]","[-1.9333676354615783, -0.6142650289024572, -11.831868409053117, 10.51908397406032]"
598,"[-1943.948643218379, -682.5140085740583, 4180.340229654391, -4281.0027373837875]","[6.470257507513445, 2.2551705591298896, -13.845860025776108, 14.183820241219852]"
599,"[-2532.303978431224, -110.96677785139549, 13058.527045117986, -1996.399504441308]","[8.413611326601659, 0.35986373580173947, -43.26072084528385, 6.619321364703562]"
600,"[4611.136643532503, -1558.4233674956345, 8542.65045438616, -1489.8253190887137]","[-15.343575568528019, 5.165088290279527, -28.289407509350067, 4.9360979893740975]"
601,"[1806.7185275508489, 36.65107455667084, -1169.077931904849, -2050.197397162524]","[-6.009007654016076, -0.12457720746749386, 3.861744169045904, 6.788315220938722]"
602,"[-1008.2584492075076, 1808.8360368352505, -4912.617731326573, -2069.5393560423154]","[3.3481548840469793, -5.993335765379638, 16.251317390428085, 6.857012761462537]"
603,"[-2830.0290682673913, 2593.3165916884313, -1835.8587210026249, -1965.0420833348285]","[9.38543020881347, -8.590384210790756, 6.06645638196923, 6.507280125613301]"
604,"[975.5731860329637, 2292.611507671045, -637.518034448019, -1359.46298666584]","[-3.2393483536338614, -7.59867897188014, 2.0980284550227646, 4.501777508306505]"
605,"[3107.8919033181946, 839.1568738976139, -685.6323958166705, -1013.5690946559197]","[-10.314221094283235, -2.7848407997634137, 2.2573776603568674, 3.359709112591902]"
606,"[1811.116946835217, 603.2291771161197, -805.883927558806, 1777.6387893987062]","[-6.008573206781735, -2.001823501097087, 2.6528282863576433, -5.8855501537617]"
607,"[1531.1578228854935, 693.904399688664, -1285.8317715647256, -415.4737442190096]","[-5.076974946001613, -2.2995166194982204, 4.242108844174841, 1.3797394793490356]"
608,"[2196.409703089052, 578.9329235163287, -85.05894008533537, -2048.889924604731]","[-7.280321898027588, -1.9188949463622105, 0.26922857560466046, 6.795508712632537]"
609,"[3187.771937401264, -900.40679310527, 716.790820585579, -3091.73327426876]","[-10.557882165130026, 2.977729862158451, -2.386248333004228, 10.254991914143531]"
610,"[3631.5567382039676, -726.2945432826875, -1449.8183519583072, -2516.15079796998]","[-12.02532482941937, 2.4059400467015872, 4.794792333551853, 8.340333544836025]"
611,"[4138.193830716069, 3716.2015556763695, -1347.1608664087282, -2917.3943306796664]","[-13.704507544614652, -12.310817910786316, 4.460309115339354, 9.67331014015863]"
612,"[3310.407536638038, 2984.6151975572025, 1545.2967085171247, -1865.8561074697593]","[-10.967187072445952, -9.887128242214365, -5.131869318271902, 6.182508850046116]"
613,"[2667.8931069022233, -453.8289563774311, -22.037731172726392, -1850.692844823193]","[-8.839981158926602, 1.5166949172195763, 0.07130275682132561, 6.12927285740287]"
614,"[2043.6098301188788, 1094.1060453467792, -526.0025390440594, 431.49305726222576]","[-6.774359307010084, -3.6177832245569945, 1.7443894757060547, -1.4333788302175037]"
615,"[2007.2485698891226, 327.98541260136227, 209.55903452993348, -1236.5599169081947]","[-6.658009073080327, -1.0743501111455642, -0.6910739189046549, 4.09372319194782]"
616,"[2251.4494269650563, 165.194408809044, 1460.4601699422672, 595.5477845292626]","[-7.467171908797867, -0.534802603519204, -4.8382654246997525, -1.973735436747677]"
617,"[2860.738026583335, 2282.2329209966692, 525.0333872596653, 1192.278027426276]","[-9.488270968303256, -7.5595533482920665, -1.7352804439239475, -3.9572707147358863]"
618,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
619,"[2645.0560994652196, -985.9406099949451, -1806.565901022816, -292.35956028980684]","[-8.771256032754783, 3.273155807744088, 5.968064077313629, 0.9618180348815747]"
620,"[3513.3506344938264, -189.94013353141588, -218.7569371228771, 78.94461569799822]","[-11.669537566322782, 0.6389745726045294, 0.7281641472632155, -0.2635438073867198]"
621,"[1785.852876633037, 1456.2891061324337, 757.3836906682837, 72.1907620232986]","[-5.9439248792010195, -4.822233715789264, -2.4961267955113704, -0.23922645951985277]"
622,"[2953.985971507855, 145.1345728684555, 272.2648590051543, -810.4730357491579]","[-9.821195762307434, -0.47578391966234695, -0.8946523981395585, 2.680429757585158]"
623,"[4845.487679471197, 2139.1545747378123, -166.90111052671634, -503.7089386583156]","[-16.078563112696415, -7.079768880572885, 0.5570554477840823, 1.6671636883545926]"
624,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
625,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
626,"[1878.4323613607278, -2348.6790794774497, 551.1361085640182, -1433.0426434828983]","[-6.2658659815899425, 7.799040792536932, -1.8190797723484162, 4.737151563702974]"
627,"[3272.3879685295096, -837.907095180752, 53.34933789261725, -303.08950299864705]","[-10.916630232954326, 2.7839848251398993, -0.17216007817631898, 1.0040727035515666]"
628,"[2599.0533140811253, -1616.5068530805574, -366.94265827184654, -44.317482297420995]","[-8.675480471014797, 5.370996396480853, 1.2201675755553405, 0.1484392018640888]"
629,"[1460.2666667865653, -1977.5413792023542, -282.05563086023994, 862.0229599679742]","[-4.87896346481347, 6.57331368750557, 0.9396557903520524, -2.8479638637138573]"
630,"[3898.429962667034, -2571.564826632092, -253.77948277604958, -813.1868847555382]","[-13.043610773039212, 8.56626752462623, 0.8463248482620344, 2.685552190522637]"
631,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
632,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
633,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
634,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
635,"[-1302.4759276076782, -2114.055974299424, 1379.4055549626507, -1182.3022471028548]","[4.315803427466296, 6.985533169784584, -4.554397509438239, 3.9080970786656386]"
636,"[3410.11112997804, -3732.27158473241, 111.72580845511807, 926.4152146009224]","[-11.266151609892677, 12.319919024799608, -0.36585252879972324, -3.0433319557035468]"
637,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
638,"[-705.8572560339695, -225.1740751298011, -4120.589118626833, -719.5747515557365]","[2.3386995673142064, 0.7489511718507693, 13.58044761154661, 2.3791511218624155]"
639,"[-1645.910398574977, 1487.9081638397085, 1226.4111663574263, -2495.0147812704454]","[5.433117452274707, -4.898698844648494, -4.035277677294885, 8.218090648725887]"
640,"[-4233.023911757252, 380.87275417197355, 5457.173532665921, -690.6448827352817]","[13.95932218621839, -1.2510564764640584, -17.964910420409936, 2.2814193096209916]"
641,"[-2188.7028199743977, 88.79432379364201, 2249.6810579745334, 620.5327181541869]","[7.217574284269529, -0.2912639466028636, -7.4028077701158885, -2.031838066697652]"
642,"[-4825.867709067961, 1208.7353730020905, -4861.810463542774, 1398.0266309557876]","[15.91391216286901, -3.9815844871681496, 16.014339468231178, -4.590981907048493]"
643,"[-1667.1307465842908, -1375.1258730798907, -2147.589886059379, -121.67472077690884]","[5.495222582788384, 4.528346638728157, 7.072125526635792, 0.4118885425999838]"
644,"[202.13189234424044, -168.13228258111445, -2478.4399878586464, -98.99593771063009]","[-0.6688606490661902, 0.5512075201432589, 8.160655290135574, 0.3383857101581513]"
645,"[-1981.2571417982467, -503.74825136638077, -5647.625901092443, 133.88739126203737]","[6.5315033488083065, 1.6556078077572987, 18.600827021961198, -0.42992284727653934]"
646,"[-2575.4997457343184, -2192.4267667240624, -4689.294852446519, -1698.7344312779567]","[8.49104025411898, 7.223602087805473, 15.443148898470705, 5.60361010785612]"
647,"[-13.023748458070306, -590.959127497987, 5971.045779123101, 1007.1414065284084]","[0.03782673914417407, 1.943474631996879, -19.676692623518395, -3.312458493485058]"
648,"[338.78259297274906, -1921.9793112797302, -1332.5322665164917, 1453.90644102901]","[-1.1246177980850174, 6.334962269381296, 4.390631195733763, -4.792243636592811]"
649,"[-1212.3892471145587, -1717.0756606137918, -1116.4087500212474, 542.6749050776789]","[4.0006117147551805, 5.66143104419503, 3.6783030641104317, -1.789667058085069]"
650,"[3432.4140172528405, -2115.1367128938837, 528.1114980413425, -512.5473079146544]","[-11.356331992445742, 6.976079252607692, -1.7508862586549105, 1.6890475523068214]"
651,"[2054.2987043044773, -1449.5268741955554, 2055.1420393802587, -1503.341921058472]","[-6.8055084864409245, 4.778075591517071, -6.800491355184044, 4.953667935841121]"
652,"[649.1241123359116, -843.2281171398939, -3944.0700350301663, -1114.7716201419378]","[-2.157547012952938, 2.774184049190496, 13.024673045897124, 3.671191550715451]"
653,"[188.70687032082776, -233.3226251273168, -1006.860939761572, 539.0060925667487]","[-0.6357943655423928, 0.7599093938811764, 3.315331513461458, -1.7942945865492348]"
654,"[-1591.9617743434785, 1135.9609084750487, -241.39964444686177, 21.61347951505524]","[5.265763996111322, -3.7706411757276785, 0.7823533899289487, -0.0861101819899518]"
655,"[106.63832040706932, 5099.228676522668, 4456.9239122745075, 2466.7993425470445]","[-0.3655465513380158, -16.91010635605091, -14.774578572337148, -8.182989512702687]"
656,"[-568.9495574382385, 4273.657306469661, -321.1351311833716, 1004.9124516317495]","[1.8769498671234277, -14.180745708194847, 1.0439991658759533, -3.349932917409655]"
657,"[-419.8766169067412, 4793.381327940236, 346.30263243371184, -3186.9410487191412]","[1.3837431124826292, -15.915842672981773, -1.168630703236202, 10.53885938988439]"
658,"[12031.384849651293, 6076.868115340879, 6317.516374956978, -4994.00755048203]","[-39.99029426742594, -20.189050834729333, -20.971722694783427, 16.54023103662654]"
659,"[-9849.8957379024, 1711.9804387450054, 3312.819558173845, -3721.527121637916]","[32.744447887323226, -5.69479005350013, -11.014280500236675, 12.32406266506915]"
660,"[5081.203643429636, 4957.155598316809, -1320.70996785314, 6121.612380518103]","[-16.911301515313365, -16.485510627986603, 4.363802824366852, -20.35878079890953]"
