,a,b
708,"[-6386.386971170406, 1014.8277381514373, 2897.2658251422413]","[21.301177019468753, -3.35970853788604, -9.61898678051129]"
709,"[-2510.2769448453323, 527.6072362622523, -231.23578810420116]","[8.37905791445196, -1.7432699081310499, 0.7611382631369266]"
710,"[-2828.715157812509, 738.5112318733485, 1441.9009434435432]","[9.446536718668803, -2.448849981325281, -4.792752895748349]"
711,"[-2364.1328769823913, 711.51921952007, 4474.981485066797]","[7.898775020431713, -2.3627067526986196, -14.857884062005308]"
712,"[116.52823562511472, 907.0309670502127, 396.60129757091784]","[-0.3835678090988599, -3.015688346118714, -1.319531648956902]"
713,"[872.2979444710784, 98.77439956421182, 3331.8440045882853]","[-2.9096345406891957, -0.3288318137567835, -11.061112571084639]"
714,"[1756.1085143899834, 622.4919888097215, 3732.325342550986]","[-5.868260202679229, -2.0764729449842116, -12.390437563318335]"
715,"[769.302308659736, 337.99921355953416, 5017.115181532934]","[-2.568634670164516, -1.1287913989998815, -16.656508327804737]"
716,"[1133.1447186276164, 783.8852453768795, 4510.675767900542]","[-3.786826918141041, -2.617079124893595, -14.981737975256298]"
717,"[1617.567011769227, 1701.2035798311483, 3042.014258367454]","[-5.409190704870438, -5.672981077284519, -10.09125139749451]"
718,"[2027.9502224929267, 863.0172400189591, 5522.052539032456]","[-6.777894156886373, -2.8851676798486627, -18.321175622884596]"
719,"[2862.72373025837, 1248.0031452518863, -1180.4843151259818]","[-9.568446512192134, -4.168172620775466, 3.9281031504719737]"
720,"[3011.740419050495, 963.9615076718784, -1115.459780506605]","[-10.047452654031606, -3.2181042261440322, 3.7053424518685265]"
721,"[1652.626878915033, 872.897401064104, -2700.3920650248497]","[-5.496914611377806, -2.913246902759995, 8.956503074295192]"
722,"[3179.717729233442, 1055.236717030872, -356.46015454698755]","[-10.583790006218166, -3.512840779308826, 1.189568609691011]"
723,"[3791.391404681275, 1344.5114337722382, -6672.661957841585]","[-12.61905969745028, -4.467679238078537, 22.13743355152241]"
724,"[nan, nan, nan]","[nan, nan, nan]"
725,"[nan, nan, nan]","[nan, nan, nan]"
726,"[nan, nan, nan]","[nan, nan, nan]"
727,"[nan, nan, nan]","[nan, nan, nan]"
728,"[nan, nan, nan]","[nan, nan, nan]"
729,"[nan, nan, nan]","[nan, nan, nan]"
730,"[nan, nan, nan]","[nan, nan, nan]"
731,"[nan, nan, nan]","[nan, nan, nan]"
732,"[nan, nan, nan]","[nan, nan, nan]"
733,"[nan, nan, nan]","[nan, nan, nan]"
734,"[nan, nan, nan]","[nan, nan, nan]"
735,"[nan, nan, nan]","[nan, nan, nan]"
736,"[nan, nan, nan]","[nan, nan, nan]"
737,"[96.88807020057322, -117.14000177647107, -1931.4810022108452]","[-0.3409180999171454, 0.3948061867979135, 6.433117763958735]"
738,"[-603.6722791844084, -1274.8201423721237, -2251.0234549651645]","[1.9976905166587453, 4.24978434490197, 7.484468478667243]"
739,"[-571.4014110463776, -450.837750421424, -2344.5127271649835]","[1.888467801076492, 1.5026959478825057, 7.785810565265001]"
740,"[-2494.9790632620743, -1815.857873002386, -2505.449775424476]","[8.290263358876164, 6.041787667097254, 8.31526689532065]"
741,"[-2348.986796870145, -1467.9698650103733, -3139.6930840989176]","[7.789804117965084, 4.8846811118524815, 10.404823977532624]"
742,"[-2467.6985214324395, -1067.4012957464192, -3193.7720106751603]","[8.184843663028575, 3.5480820510181794, 10.57369442124391]"
743,"[-2114.796839212246, -665.683510364486, -3684.503117539184]","[7.010386893145824, 2.209147157824103, 12.184761390400997]"
744,"[2519.0076575068397, -1680.4795527963106, -2626.455842035123]","[-8.378154409494583, 5.565926869221047, 8.690104671573087]"
745,"[1811.703163737992, -192.080339081901, -1999.8189057147424]","[-6.024782617055446, 0.635111231780456, 6.620344049953698]"
746,"[2344.4656998790074, -77.47535898228783, -1196.1464492951795]","[-7.795591041787892, 0.2545166310059644, 3.9662424556237643]"
747,"[3554.4435344281824, -5769.8155493634995, -51.281577846903566]","[-11.808571094140571, 19.08568293157143, 0.18673454331841594]"
748,"[3076.9774233762255, -1872.1488686015077, 453.2121916939572]","[-10.219007139604397, 6.179732741156675, -1.4783005983509023]"
749,"[3319.5546404796605, 185.05453351796248, -2706.2148829667135]","[-11.021308774247961, -0.6223460629934948, 8.938728393940831]"
750,"[4222.629636482388, 318.5574938988276, -670.7574384410843]","[-14.004549228642801, -1.0618969213739509, 2.2278242164742665]"
751,"[3618.8593627655046, -45.49052058346995, -279.1678215676165]","[-11.996015926718997, 0.1450845965616375, 0.9391321407945625]"
752,"[3686.2978235964333, -890.6162233454784, -1259.4631961515443]","[-12.214338176372435, 2.9401923485609758, 4.176615559937801]"
753,"[3898.3616741386168, 339.299932629257, -3301.809515053196]","[-12.910539559985661, -1.121917309407048, 10.920433881034114]"
754,"[1857.8673374498298, 2883.50205445457, -1910.8741854567045]","[-6.156532808197611, -9.535278155850358, 6.327166423128279]"
755,"[1210.4177166328, 2259.9815700216636, -831.382672589001]","[-4.014753709949293, -7.469586096057473, 2.7604833217937745]"
756,"[1529.7845822935935, 1145.3029819385815, 428.39824948768927]","[-5.0730972690011145, -3.7824093089878517, -1.4013712674200107]"
757,"[4200.814022832957, 264.8218969533722, 1893.3247442940333]","[-13.918935856588922, -0.8688437216089099, -6.23822003592744]"
758,"[2177.9728567638463, 1291.9595020132776, 1018.6436908091168]","[-7.218122645105059, -4.2681407924268555, -3.3545430666209004]"
759,"[1221.45401935223, 2046.018992682289, -500.0503473533846]","[-4.049488566771368, -6.76479342325185, 1.6543144443545945]"
760,"[147.87467372961603, 2455.27330923225, -697.9399009245559]","[-0.4975842057454885, -8.12065587082121, 2.3087814213900786]"
761,"[nan, nan, nan]","[nan, nan, nan]"
762,"[nan, nan, nan]","[nan, nan, nan]"
763,"[1251.0301573887637, 1741.904803833736, -1041.3787094143875]","[-4.160498507007674, -5.795705483101499, 3.4572043241081274]"
764,"[655.915381765908, 2045.2566238280356, -1142.0721630053708]","[-2.1820544746078268, -6.779545717604558, 3.7838263207715688]"
765,"[nan, nan, nan]","[nan, nan, nan]"
766,"[nan, nan, nan]","[nan, nan, nan]"
767,"[851.9871872205952, 1863.8899743398856, -943.7542545771713]","[-2.8237921837545747, -6.1728939304920125, 3.1305105495347347]"
768,"[nan, nan, nan]","[nan, nan, nan]"
769,"[-1413.547918109056, 1298.58573508905, 351.1674692910133]","[4.666729223830865, -4.290105369003747, -1.153371224578214]"
770,"[1049.2083053897966, 474.7618571292373, 174.23046758395958]","[-3.469555071173149, -1.56970573658508, -0.571559203960667]"
771,"[-1076.2209341279415, 128.85547219130262, -44.51404197766754]","[3.5609342013424103, -0.4239678320809568, 0.15323233649203835]"
772,"[-399.8017375238144, 3013.0973074433614, 261.2151840940151]","[1.3178263466114852, -9.979631837043014, -0.8596098235847895]"
773,"[nan, nan, nan]","[nan, nan, nan]"
774,"[-1131.7851739591401, 374.26403411985103, 927.8074594393902]","[3.7366512997935533, -1.2361977083424924, -3.071326830007524]"
775,"[nan, nan, nan]","[nan, nan, nan]"
776,"[nan, nan, nan]","[nan, nan, nan]"
777,"[243.38422235601445, -1450.0630504228855, -1297.2633890104082]","[-0.8106845700934909, 4.8147596992615975, 4.300508331603101]"
778,"[-699.9391030969977, -82.4747225916658, -1478.1290632068446]","[2.3134627191582435, 0.2701996346177932, 4.896988059753398]"
779,"[-318.7368118043756, 469.5073926798354, -2587.701961311491]","[1.0496665908968628, -1.559451446556924, 8.566087811460696]"
780,"[-228.21682671873222, 97.02727263869902, -2397.2607283967886]","[0.7499371683453921, -0.3276910223814102, 7.929955199100453]"
781,"[1583.8862136985172, 65.45730449227015, -2203.021421945051]","[-5.233650182677253, -0.222729987686816, 7.272338321851392]"
782,"[2677.866929191218, -2260.2154415626374, -2670.268420756224]","[-8.841408334910362, 7.45503097793002, 8.815793263451292]"
783,"[3571.3449068152363, -991.9204683235694, 820.6694589725527]","[-11.789295748457194, 3.2650025905383946, -2.7220842308563795]"
784,"[4371.216925955319, 1523.7489507227513, 2452.8080737960086]","[-14.413361873926844, -5.043272004744923, -8.110738062454384]"
785,"[7962.282237415577, 4098.616038044542, -1650.7836517166063]","[-26.23822542029829, -13.531657696094749, 5.432495483044421]"
786,"[11350.553758291173, 3049.3057101375034, 625.678898408203]","[-37.377281059523604, -10.068580068503067, -2.081510297099175]"
787,"[2093.763812115887, 3033.0720912200863, -607.1599170294814]","[-6.893291551949782, -10.015116660333065, 1.9851272929644812]"
788,"[6001.427700647998, 3434.086885996029, -2214.868592825151]","[-19.763914435553264, -11.334199675686303, 7.287570111834432]"
789,"[1994.861729364194, 3617.2048394176622, 923.9277044464719]","[-6.568058335635457, -11.939246092795521, -3.0680791480289202]"
790,"[2164.004461403053, 4718.853508664752, -409.85670848167314]","[-7.132502640194351, -15.567448435738198, 1.327880637409784]"
791,"[635.9923235951876, 1102.2571402394344, -653.5900745594942]","[-2.095180394577242, -3.6527481710760275, 2.132753003435889]"
792,"[3776.4688776802486, -2083.977820251787, 15331.917791560505]","[-12.459486218378062, 6.860057320331969, -50.59603805580988]"
793,"[2838.8469918587634, 1552.0097832703389, -5590.80010185147]","[-9.380907512476487, -5.141062782414747, 18.4306112397131]"
794,"[2285.9916503111667, 3425.858198714593, -5536.936902006787]","[-7.564674371396184, -11.333465499790885, 18.248187863250337]"
795,"[1564.1079078983378, 2005.7994129668023, -4416.670051715388]","[-5.184250088545969, -6.642382418434838, 14.55909733041777]"
796,"[-14.807973066024125, 2945.549218287773, 407.5112627271096]","[0.036103704660898364, -9.752605524655104, -1.369257753132109]"
797,"[24.423637772781625, -14.671386445442854, 3758.4264728394096]","[-0.09630851879257736, 0.04493405250810415, -12.460897170087152]"
798,"[79.03531485054746, 2008.109126241943, 3450.714850139753]","[-0.28084350902542987, -6.66581433545752, -11.451454873222028]"
799,"[4335.125776039814, 2262.3497684561057, 4261.970327481128]","[-14.411866740517908, -7.51324334777287, -14.13672357226218]"
800,"[-1146.0042011777914, -624.8623577205929, 1396.4279406855514]","[3.779278847611396, 2.072910417364138, -4.649907977458747]"
801,"[1460.238585543766, -3970.353585308594, 2168.6357877881205]","[-4.883588741665833, 13.180830608861742, -7.218481512855868]"
802,"[2261.9418920135377, 1883.435323850977, -2801.3734141140876]","[-7.554993001570499, -6.263238594292437, 9.285411316274544]"
803,"[1409.9885425763407, 1288.8867697229844, -25.116962154599186]","[-4.7256692379049925, -4.2879350062759825, 0.07002632858836046]"
804,"[-94.53385365016436, -2652.3325014828574, -3145.4887186800825]","[0.27730241219580654, 8.826937429924508, 10.448654861106071]"
805,"[-2759.698707287799, -2491.3301306970548, 2046.2469214092189]","[9.15253876960894, 8.296724993094632, -6.811890470065314]"
806,"[-3511.7967451298227, -2597.328753885518, 5036.865121404947]","[11.666682370600364, 8.655027910166444, -16.753619928580367]"
807,"[-3443.912379355626, -4822.6729233826, 1492.75330783505]","[11.447408137097865, 16.067667189107446, -4.964907112001816]"
808,"[-201.55044944950387, -1873.3097337672318, -5297.247886458586]","[0.6389502849282085, 6.249731707377541, 17.641665594076084]"
809,"[1995.8987477091018, 11141.647653857848, -1650.5789570898223]","[-6.6934787774075195, -37.15933028218321, 5.503025739683088]"
810,"[4756.221959274789, -5011.069362243696, -4435.259457266836]","[-15.906234709690706, 16.730479470022406, 14.774686396793646]"
811,"[-358.57048519711987, -7115.055819982396, -4794.951538381227]","[1.1717261452033072, 23.753679620187913, 15.985626242032296]"
812,"[-3923.1590363087666, -2971.3323575096283, -2836.2839683887837]","[13.093021885369389, 9.935026945903108, 9.462185882535257]"
813,"[549.703365039459, -4679.535000980163, -3134.830815367966]","[-1.852421565034654, 15.645041843150935, 10.461389968863292]"
814,"[2480.468548872084, -1507.766486465096, -3359.9893886150776]","[-8.305002511553242, 5.059755086231642, 11.222325005029298]"
815,"[2387.44860234186, -680.001376220772, -2223.300036189732]","[-7.991290694168126, 2.303627734737481, 7.434495834038214]"
816,"[-1953.4114705785928, -610.3381091215648, -2273.9812509751373]","[6.535610378844341, 2.0703396738360005, 7.606893209169443]"
817,"[-597.6346955194446, 645.3261083822745, -2023.9297700619893]","[1.9997076588989504, -2.1237423690750763, 6.786561047783146]"
818,"[3020.5131178470638, -2154.4001885326866, -1735.4544928248165]","[-10.109869062978602, 7.228240559854585, 5.823611230031418]"
819,"[-131.89951510240843, -4277.197366751774, -2764.901108587996]","[0.44112483235079575, 14.324032164200409, 9.242836735437793]"
820,"[-752.5277305707087, -145.2638262075713, -21.414418118027974]","[2.521405694866362, 0.5110726001035099, 0.11767976801210885]"
821,"[-7821.294380954608, 620.4457065357113, 907.354545374515]","[26.221660114232623, -2.0491828628131055, -2.973745991041217]"
822,"[-1246.2309980139285, 547.4352421192473, -465.79125913664365]","[4.181171646026982, -1.8083013266392116, 1.6019657868110557]"
823,"[-5163.205913982033, -740.0580906101047, -941.740946751514]","[17.31770992880808, 2.48992964225601, 3.1845651395539982]"
824,"[-1587.1126867983432, 2935.0214155982644, -1429.9602017176846]","[5.333116445808283, -9.80897495417839, 4.804600327065619]"
825,"[-2151.1430429415677, 1600.1272928221304, -471.6876146534727]","[7.230997893740594, -5.350865758560023, 1.615079808061114]"
826,"[-921.0348141663312, 2617.544856824952, -309.5143877925284]","[3.1084663024195622, -8.765335835804986, 1.073028219951109]"
827,"[832.5132434990459, 1784.116583763858, 486.7886052617902]","[-2.7773675145318286, -5.978638784907754, -1.584136621078515]"
828,"[291.28643567826754, 3462.1210459874696, -162.95677726963467]","[-0.9557454370371516, -11.578278312115362, 0.5743897945910142]"
829,"[540.5769415556466, 1676.76057880712, 380.5535287625593]","[-1.7882641444705845, -5.609825347063798, -1.2383707358691651]"
830,"[2269.8697425019363, 2993.1344664699727, 947.4359480749408]","[-7.609903728107381, -10.033188764933401, -3.1381226374610494]"
831,"[-3261.4857108523274, 2530.681323046005, 755.5651612860783]","[11.038819154693677, -8.521541358259128, -2.515907474065509]"
832,"[nan, nan, nan]","[nan, nan, nan]"
833,"[nan, nan, nan]","[nan, nan, nan]"
834,"[nan, nan, nan]","[nan, nan, nan]"
835,"[nan, nan, nan]","[nan, nan, nan]"
836,"[nan, nan, nan]","[nan, nan, nan]"
837,"[nan, nan, nan]","[nan, nan, nan]"
838,"[nan, nan, nan]","[nan, nan, nan]"
839,"[nan, nan, nan]","[nan, nan, nan]"
840,"[nan, nan, nan]","[nan, nan, nan]"
841,"[nan, nan, nan]","[nan, nan, nan]"
842,"[nan, nan, nan]","[nan, nan, nan]"
843,"[nan, nan, nan]","[nan, nan, nan]"
844,"[nan, nan, nan]","[nan, nan, nan]"
845,"[nan, nan, nan]","[nan, nan, nan]"
846,"[nan, nan, nan]","[nan, nan, nan]"
847,"[4272.590270890376, 1260.868891280808, 928.2610874040566]","[-14.177007624913708, -4.173336889706487, -3.071318624073432]"
848,"[2684.9912462998445, 3376.15259091278, 295.4340298212239]","[-8.89764560243328, -11.198962601421009, -0.9753950371113799]"
849,"[1237.525773256984, -588.5980242776407, 2089.1332720957694]","[-4.0964178691414395, 1.9701106173743068, -6.93056887413556]"
850,"[-4423.623400244304, -551.4808274607151, -3032.8320951319206]","[14.76029749555756, 1.846538722232073, 10.062685129681675]"
851,"[-7708.1259637636485, -250.4968545839294, -6521.454813727992]","[25.71410269222061, 0.8454751592440444, 21.642280403751023]"
852,"[-3305.418571982176, 1692.15042707557, -835.1124281972612]","[11.038736300265702, -5.614930822034194, 2.766741536050372]"
853,"[-4460.989616811103, 1885.737809055569, 1861.3726179427733]","[14.889324223109485, -6.261236249037791, -6.1849979684273135]"
854,"[-1166.071801755333, 847.5928031496354, 1567.3155757871662]","[3.9070753300905756, -2.812426660791195, -5.2069791503348135]"
855,"[-1613.714473396405, 298.72945194734604, 2680.937935484545]","[5.403594105215199, -0.9927267062488172, -8.899248478414895]"
856,"[-854.6125676821973, -98.49111388073246, 4013.6354104086513]","[2.872405863795502, 0.3263527634261726, -13.323389141270917]"
857,"[970.6083968360587, 238.33573217590703, 4498.071548446569]","[-3.2276869051350756, -0.7986081347431828, -14.929744117474224]"
858,"[1986.776994961283, -116.09553204012158, 4058.9236793439736]","[-6.624898371732034, 0.3796931581205821, -13.464439936936634]"
859,"[2929.107550583372, 180.4837737444783, 4708.168582595423]","[-9.782498906762287, -0.6096291399982314, -15.614426560142174]"
860,"[2767.704098967857, 417.90919882793094, 4741.748323230755]","[-9.240446197593524, -1.3998259202105752, -15.730579022082038]"
861,"[1851.894262703904, 1326.636718294658, 1621.0088178583178]","[-6.16790037841953, -4.424463946058215, -5.372168727180683]"
862,"[3689.164247081535, 1030.1625687993374, 511.2724561494668]","[-12.317901720013888, -3.439480818222327, -1.6877812723753385]"
863,"[4283.934326059231, 681.37526897081, 1446.5716383311378]","[-14.305051487090092, -2.2793753386948676, -4.787931733215759]"
864,"[3757.9813798257396, 1790.175474888824, -4921.193541005221]","[-12.489416570775253, -5.955019134616139, 16.324522299576177]"
865,"[2023.5728611582817, 1184.9581073799811, -3138.091728085712]","[-6.707024470895688, -3.943080504463718, 10.398075848344984]"
