,a,b
688,"[nan, nan, nan]","[nan, nan, nan]"
689,"[nan, nan, nan]","[nan, nan, nan]"
690,"[nan, nan, nan]","[nan, nan, nan]"
691,"[nan, nan, nan]","[nan, nan, nan]"
692,"[nan, nan, nan]","[nan, nan, nan]"
693,"[nan, nan, nan]","[nan, nan, nan]"
694,"[nan, nan, nan]","[nan, nan, nan]"
695,"[nan, nan, nan]","[nan, nan, nan]"
696,"[nan, nan, nan]","[nan, nan, nan]"
697,"[nan, nan, nan]","[nan, nan, nan]"
698,"[nan, nan, nan]","[nan, nan, nan]"
699,"[nan, nan, nan]","[nan, nan, nan]"
700,"[nan, nan, nan]","[nan, nan, nan]"
701,"[nan, nan, nan]","[nan, nan, nan]"
702,"[nan, nan, nan]","[nan, nan, nan]"
703,"[nan, nan, nan]","[nan, nan, nan]"
704,"[nan, nan, nan]","[nan, nan, nan]"
705,"[nan, nan, nan]","[nan, nan, nan]"
706,"[8541.112106061559, -5430.073166410116, 3651.834063622605]","[-28.43530720283411, 18.019803876535512, -12.072501139825365]"
707,"[3256.9655227146177, 25.37736129745133, 8311.859376117856]","[-10.882565276279262, -0.08004148874444883, -27.541847705947198]"
708,"[7525.7127465670865, -1468.5246580885673, -2707.701321573213]","[-25.115089177348406, 4.885721616148944, 9.042896212716458]"
709,"[-1498.6076598592238, -1137.524422095008, -6918.722516860638]","[4.970549941599092, 3.7835567036170286, 23.010482024600538]"
710,"[-866.097064354314, -3603.942440005624, -22984.0933246141]","[2.8720772731051825, 11.983102939596279, 76.37858226383739]"
711,"[15.506754549977089, -3112.146222499464, -14879.26173490437]","[-0.06737449238149776, 10.3535070131037, 49.47402482442322]"
712,"[-639.1362192060462, -1035.4310838951776, -9471.378712013766]","[2.1251960163181374, 3.4468386295770217, 31.505324786310897]"
713,"[-299.9364312183216, -551.2920361304573, -10910.66089001539]","[0.9994480591681508, 1.8351416051765377, 36.27134156202966]"
714,"[732.8403581370565, 93.893225317996, -9675.267803918785]","[-2.4498276508198, -0.3143525388171483, 32.155971165096]"
715,"[1189.8443238885145, 549.3253386553886, -7336.682740317579]","[-3.978067870628432, -1.832759659699932, 24.38240391875196]"
716,"[1252.1136727858548, 16.360014245551778, -6517.4284560488295]","[-4.1850114420787845, -0.0557438508654504, 21.664614422790805]"
717,"[-64.54097217753488, 1084.2390608673322, -5293.438898796526]","[0.21900308531543672, -3.6152562353629785, 17.577568011948305]"
718,"[2066.9089568329837, 201.8337930851038, -10498.155695541544]","[-6.907964316421465, -0.6779041153224301, 34.85298916824927]"
719,"[-123.74690621108186, 1906.4102320816178, -5532.377865618661]","[0.41222101733410604, -6.348922237299875, 18.37056290725134]"
720,"[4035.7661288660584, -3730.170732166974, -7085.220359326964]","[-13.506155316843182, 12.412360146149396, 23.496073254964212]"
721,"[1599.5615988848683, -3681.6240669707845, 3679.0833471071646]","[-5.3720841072354855, 12.25180384563996, -12.185832503692223]"
722,"[-3634.8861120937463, -6048.956265146302, 1925.720789333207]","[12.068719344861353, 20.136059631576046, -6.381702744658898]"
723,"[-2215.219405568764, -11515.465044923993, 20294.21481990585]","[7.324371908186773, 38.247048655471815, -67.29603478687153]"
724,"[nan, nan, nan]","[nan, nan, nan]"
725,"[nan, nan, nan]","[nan, nan, nan]"
726,"[nan, nan, nan]","[nan, nan, nan]"
727,"[nan, nan, nan]","[nan, nan, nan]"
728,"[nan, nan, nan]","[nan, nan, nan]"
729,"[nan, nan, nan]","[nan, nan, nan]"
730,"[nan, nan, nan]","[nan, nan, nan]"
731,"[nan, nan, nan]","[nan, nan, nan]"
732,"[nan, nan, nan]","[nan, nan, nan]"
733,"[nan, nan, nan]","[nan, nan, nan]"
734,"[nan, nan, nan]","[nan, nan, nan]"
735,"[nan, nan, nan]","[nan, nan, nan]"
736,"[nan, nan, nan]","[nan, nan, nan]"
737,"[4471.914350037131, 1050.880498242855, -3431.9517517900667]","[-14.980180038802754, -3.5321017079952304, 11.40567046529666]"
738,"[5094.56216136404, 17345.307115348915, -1950.2658993894456]","[-17.022470579916146, -57.81307362245135, 6.467166481362551]"
739,"[1813.5110642003451, 3106.7306132720983, -1288.9418613881398]","[-6.065182560921026, -10.363906801734293, 4.269785008783113]"
740,"[452.55163047761516, -2996.279335259797, -157.81142540608718]","[-1.5364264065661013, 9.936569673008785, 0.5203359341361891]"
741,"[1312.0254138834987, -2729.2274109894165, 199.74440571835473]","[-4.3959614769668445, 9.047821711947526, -0.664331048375454]"
742,"[4281.226012402869, -3919.837416881208, 2221.7638830998185]","[-14.26054699911269, 12.973740037320534, -7.334227262985302]"
743,"[10583.207819141584, -1892.8200814626236, 2014.9089747641679]","[-35.208758891845044, 6.234045690743061, -6.661964073615415]"
744,"[12595.332340083045, 3332.408078334858, 1268.6383400887235]","[-41.890877472392624, -11.079672629969691, -4.218615384206283]"
745,"[9499.349541131358, 13641.342126577238, 8.824077251280324]","[-31.604806602759712, -45.17125284372518, -0.08418207320261586]"
746,"[6378.0350981277625, 13106.339728837325, 2593.4648156698977]","[-21.268186027903212, -43.40151323436704, -8.62803970029479]"
747,"[6844.260061805389, -10714.638194473133, -5.534144976838843]","[-22.809944197257906, 35.43212344900271, -0.0626861216954955]"
748,"[11772.643242191527, -15731.325795228091, -4017.6223814576815]","[-39.15099059312402, 51.99999404597286, 13.176041284863881]"
749,"[12496.055004561467, -7425.914420263524, -7141.445254751895]","[-41.53726407763715, 24.55625501068928, 23.47396520373088]"
750,"[13439.644883850004, -10618.088443985474, -3149.229041507511]","[-44.63596976010593, 35.10402122096632, 10.31066808340365]"
751,"[11127.304140371067, -17341.050572726093, -4469.151470972393]","[-36.95311990255186, 57.3376348854115, 14.659640920821065]"
752,"[751.8894032993037, -17615.11819005516, -5549.574011736606]","[-2.6029176328179764, 58.2398568910115, 18.232236343365905]"
753,"[6544.342537354747, -925.4176559367664, 1566.1151414464043]","[-21.776948723635773, 3.08347852561076, -5.249893767815156]"
754,"[7068.736565393584, 14462.605979889624, 3810.9660313426775]","[-23.50489521727851, -47.80481099981144, -12.647372063108204]"
755,"[5456.885714879084, 29851.81666779794, 10430.807628150176]","[-18.16391151906744, -98.70555713316396, -34.477422140942366]"
756,"[9809.707548402075, 27006.012565895573, 10633.513240548778]","[-32.5852439331325, -89.33814061878543, -35.12819472707347]"
757,"[12835.839079355377, 19067.637569072336, 4889.02902380554]","[-42.60302733560783, -63.014200241263154, -16.17467329531787]"
758,"[11638.422544928972, 23179.377473848945, 4973.499521740221]","[-38.60640781007588, -76.62451844296673, -16.45926255502601]"
759,"[19300.277332494385, 19939.922798959462, 11808.253076951127]","[-63.95593619557062, -65.93630053903537, -38.96919992892277]"
760,"[18095.2725521205, 13415.787777401552, 12817.449785060391]","[-59.98403287884783, -44.4002150581611, -42.33333256342948]"
761,"[nan, nan, nan]","[nan, nan, nan]"
762,"[nan, nan, nan]","[nan, nan, nan]"
763,"[-1446.7272912716262, 6820.389702942806, 4728.190208138077]","[4.8004510211658245, -22.72263288235162, -15.700612184107722]"
764,"[6857.63418726694, 12672.692142490192, 2098.757569425352]","[-22.766243169243296, -42.04228704266184, -6.964925839848133]"
765,"[nan, nan, nan]","[nan, nan, nan]"
766,"[nan, nan, nan]","[nan, nan, nan]"
767,"[-1324.7957692308225, 2905.056947212795, 1185.729867329314]","[4.4358505329633475, -9.578903505237088, -3.9203295247660415]"
768,"[nan, nan, nan]","[nan, nan, nan]"
769,"[6432.5841893577035, 14773.061641511298, 14912.628669888958]","[-21.17234464511661, -48.7948658615927, -49.30130103104549]"
770,"[4636.285513639422, 15774.608891856415, 11963.194729254474]","[-15.259462639989302, -52.193191374799184, -39.590223238314955]"
771,"[9978.630700699921, 14243.78651473892, 7601.182230615853]","[-33.05987243705116, -47.166300952595094, -25.18734542729438]"
772,"[14085.349685551093, 19592.67544511384, 5198.931515126863]","[-46.659423575311955, -64.85985897567424, -17.232113208137726]"
773,"[nan, nan, nan]","[nan, nan, nan]"
774,"[18677.72815709889, 3687.7389668521114, 14556.62002690569]","[-61.74058114740176, -12.160075283052768, -48.294006635777556]"
775,"[nan, nan, nan]","[nan, nan, nan]"
776,"[nan, nan, nan]","[nan, nan, nan]"
777,"[1447.2112050277524, -12434.475918736662, 4576.089459089949]","[-4.732936981836634, 41.30352601927646, -15.238494421497753]"
778,"[21838.703630681932, 3562.3443146167415, -716.9502116445849]","[-72.23542860755428, -11.778122519773323, 2.336669557996538]"
779,"[10110.440020795988, 3135.748353630332, 2325.2809531324256]","[-33.35682061572526, -10.326163378169532, -7.74389684541858]"
780,"[19374.493226373743, 8394.16166281228, 6096.062574618908]","[-63.96166927452469, -27.719692864844088, -20.206648212832242]"
781,"[13394.438553798267, 13655.94170364021, -2230.5799337004282]","[-44.1371900051918, -45.02759822669871, 7.372743707398713]"
782,"[24693.42430017867, -4502.024032225913, -23197.201322766185]","[-81.43018776439581, 14.938283443062172, 76.72362356690543]"
783,"[12943.683309467511, -6317.346177981182, -13165.964908605147]","[-42.67515798330944, 20.93779227843533, 43.53688206609697]"
784,"[7269.279376403508, -4041.872420729424, 22359.922721198764]","[-23.918610498089866, 13.396547070862441, -73.74964623039354]"
785,"[31818.755922479908, 20525.625839969758, -11709.818214657513]","[-104.83022989092457, -67.66256771751134, 38.76149075938031]"
786,"[47658.26499832877, 23542.327270751255, 9190.841948926656]","[-156.94144925323076, -77.58266197062783, -30.195618086911285]"
787,"[35202.91611315317, 20747.08840894461, 2651.4399241119654]","[-115.93823155856892, -68.32781426149144, -8.603831483776961]"
788,"[30281.382439256926, 19271.8644209054, -1909.5380713076024]","[-99.74998767550868, -63.47363596849162, 6.443852077590636]"
789,"[22477.459100235443, 21689.541430906156, 6384.407784433066]","[-74.07566511832508, -71.47507658519189, -20.910738076468864]"
790,"[18866.989238295333, 20598.039062283355, 4142.591940419298]","[-62.24644756548095, -67.88209265588455, -13.5112842333234]"
791,"[-5830.885183817069, 6796.188384396284, -11246.309466716903]","[19.20104065596636, -22.430321753149006, 37.258304067068536]"
792,"[-13687.059708768784, 3409.0072300408774, 27532.90340493393]","[45.127524969297134, -11.287642952843475, -90.67905003526523]"
793,"[-9539.36760141802, -2471.509732820255, -2914.4597597108896]","[31.484625409747583, 8.125708252779127, 9.761517130186494]"
794,"[-5154.350978694016, -114.38421296438604, 3858.09124372822]","[17.01188862833034, 0.3150012706300862, -12.627325632077733]"
795,"[-4835.604399418547, -1383.1276837245634, 503.84885857870637]","[15.964315290942631, 4.516840815117436, -1.5790672146973208]"
796,"[12586.662293565607, 262.4752244834912, 3274.9043014338545]","[-41.69119544270342, -0.9323687297339958, -10.7687573288957]"
797,"[-2109.737645535019, -4661.065570090587, -1042.4507074654546]","[6.95071087407344, 15.374892175336324, 3.5086928611582]"
798,"[-1647.9195122244519, -2329.5216146650746, 1673.5704458310856]","[5.423253567585367, 7.668901642149316, -5.495581758490296]"
799,"[-1896.7093755999456, -2736.5486997800076, 1069.7911644504252]","[6.251464857673707, 9.031852152808737, -3.5001189433150293]"
800,"[1852.058222663779, -8249.085667454983, 7072.64008462608]","[-6.189314527275896, 27.348250961268484, -23.42449013430451]"
801,"[5856.755750381007, -7239.22380383118, 12498.236520479348]","[-19.49973541655211, 23.992479920081042, -41.45857049002973]"
802,"[-7290.614047242527, -938.3756973981695, 4885.396183126771]","[24.20617308570412, 3.067607197228048, -16.20523488685668]"
803,"[-4258.712937534904, -6121.811992115047, 14929.35293563035]","[14.125222467779093, 20.311349421817745, -49.63008280119008]"
804,"[-569.6659761989273, -4567.559008368546, 8236.688978867498]","[1.856774947026191, 15.15617317991991, -27.403072895754143]"
805,"[4385.401794612629, -1336.4404823638906, 4055.33584805707]","[-14.640210237966963, 4.4067960099688195, -13.506067523915409]"
806,"[6726.81578294125, 185.93756834857132, 1091.7129282756673]","[-22.453019930168335, -0.6573263121763587, -3.652230888694196]"
807,"[2649.5199241209452, -4130.187671826474, 7874.987384469901]","[-8.874336446747222, 13.71817964470434, -26.243302918818834]"
808,"[-1978.6817327585056, -3435.8065413956556, -215.3782151895181]","[6.560538477352297, 11.413958437275417, 0.6811091677709243]"
809,"[-1892.538930009229, -8390.268710074266, 2470.1416167448106]","[6.277305820655901, 27.958941794099104, -8.266899601057213]"
810,"[-1695.232124977427, -2892.308395254329, -286.8244637552671]","[5.6197114648534905, 9.61580397634935, 0.908780143928392]"
811,"[3469.6345395426843, 540.6539523570519, -6103.743667331031]","[-11.62281075534242, -1.8342476092887872, 20.292440080141667]"
812,"[-805.1047207909039, 2362.0270836435375, -2861.792859651834]","[2.653688011917188, -7.906658216071272, 9.48731969959401]"
813,"[-4981.307790772127, 3056.5079878237343, -2179.687435162717]","[16.621789116161093, -10.22506773980953, 7.2194553345785994]"
814,"[-2895.274202682231, 4663.21100624656, -5569.786272523446]","[9.651267022159892, -15.580584135111598, 18.521516986194445]"
815,"[-989.1436903594832, 5332.149132020698, 2385.7429051466315]","[3.279724897705944, -17.839952260823797, -7.995522933550485]"
816,"[1007.7064122117868, 2033.7039234723416, -628.7424159447836]","[-3.392383243187246, -6.81380876416495, 2.0409489948624144]"
817,"[1065.9570393487206, 3671.110755304372, -1682.5997804682613]","[-3.5841021418065875, -12.286233370434452, 5.556711414235949]"
818,"[-39.42920529597955, 3198.441167663225, -437.3499411454873]","[0.11299429554625254, -10.708062329251756, 1.3980475618668318]"
819,"[1226.1954470360026, 2943.193960253127, -543.216680583103]","[-4.120751596304357, -9.855799288670632, 1.7512473711940553]"
820,"[830.180519929643, 3636.226343029475, -4099.839915713476]","[-2.7945879664202242, -12.16481860354995, 13.58481094271002]"
821,"[3590.816191734557, 4403.217161791632, -4413.928878062712]","[-12.048586031787977, -14.731391755701697, 14.645414477268043]"
822,"[1052.394883791849, 3189.4983615832357, -3141.7974358490314]","[-3.5356812140306277, -10.680206471956117, 10.399873093738462]"
823,"[1912.987231110948, 2269.5014468450827, -1796.5321998236552]","[-6.420836845188329, -7.61160543929046, 5.916381130625558]"
824,"[1770.9646399109795, 3527.577650448116, -2456.616318965518]","[-5.952204743454242, -11.828632421086917, 8.108655608253656]"
825,"[4551.2737928470215, 2762.407667343521, -4526.055204773004]","[-15.287943648632593, -9.269215192544232, 15.01497751466068]"
826,"[2070.368820941642, 2865.500829147608, -4515.387276898249]","[-6.966929692832754, -9.619846875013229, 14.999869876262604]"
827,"[1326.17060631746, 2405.4966456663587, -3664.1840169038173]","[-4.466523185450369, -8.078674033614705, 12.18461708772601]"
828,"[506.6728982212199, 1852.4499852353795, -7481.144024085774]","[-1.7117068977148506, -6.22409910117025, 24.87714359916612]"
829,"[278.74557360634066, 2086.0865733218016, -8324.095645508094]","[-0.9452964855545104, -7.004587562041, 27.644535709202167]"
830,"[-396.93916898765525, -436.2196467774676, -3177.99061779686]","[1.3238133666823129, 1.4291248781630659, 10.575161888440622]"
831,"[3582.2440105641545, -1585.204514237683, -1586.6765442963342]","[-12.108243936814494, 5.30018773053012, 5.281739140381382]"
832,"[nan, nan, nan]","[nan, nan, nan]"
833,"[nan, nan, nan]","[nan, nan, nan]"
834,"[nan, nan, nan]","[nan, nan, nan]"
835,"[nan, nan, nan]","[nan, nan, nan]"
836,"[nan, nan, nan]","[nan, nan, nan]"
837,"[nan, nan, nan]","[nan, nan, nan]"
838,"[nan, nan, nan]","[nan, nan, nan]"
839,"[nan, nan, nan]","[nan, nan, nan]"
840,"[nan, nan, nan]","[nan, nan, nan]"
841,"[nan, nan, nan]","[nan, nan, nan]"
842,"[nan, nan, nan]","[nan, nan, nan]"
843,"[nan, nan, nan]","[nan, nan, nan]"
844,"[nan, nan, nan]","[nan, nan, nan]"
845,"[nan, nan, nan]","[nan, nan, nan]"
846,"[nan, nan, nan]","[nan, nan, nan]"
847,"[-5621.685789656722, 3173.6519250325555, 2263.4221662347604]","[18.62318405192245, -10.556901793881476, -7.489754623011342]"
848,"[5961.83240550273, 27724.458443181353, 18055.563044567778]","[-19.87182986971211, -92.06946905302384, -59.86578976747146]"
849,"[1105.5704462614424, -504.0926104410144, 25620.83241523321]","[-3.730807456967241, 1.6745855587423921, -84.9848054461014]"
850,"[6978.009963729243, 5931.549104719462, 22251.418678177546]","[-23.29739300261843, -19.741149082137156, -73.82962562499613]"
851,"[7331.040274339985, 992.0754692544807, 17462.02229493069]","[-24.484814254840877, -3.318620711203484, -57.928506792254645]"
852,"[2952.1759837188747, -247.09538816538938, 16552.98321316902]","[-9.883711162424095, 0.8140368428827279, -54.887957358488634]"
853,"[-242.64228083517088, -1167.9934233191727, -6442.914975930453]","[0.7703004948396416, 3.8767129681988415, 21.43620093348827]"
