,a,b
558,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
559,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
560,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
561,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
562,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
563,"[4019.309913365028, 2019.7548874728234, 9633.90927954998, -11774.078664268516]","[-13.404109257790614, -6.715295681017486, -32.105622287688654, 39.26508647506223]"
564,"[5655.912776737853, 2780.607532454842, 11148.022695064388, -10272.1085686533]","[-18.8767334362708, -9.265864932134495, -37.19706817390122, 34.30515230453516]"
565,"[3435.1547896929565, -511.77498105986416, 5811.975394959414, -6434.8378838187355]","[-11.473963616194133, 1.7301277948947265, -19.39847182457583, 21.51534363725766]"
566,"[5512.017439596866, 1480.5266513059444, -12365.695620239252, -1755.108337262751]","[-18.451805426236234, -4.9348372601108474, 41.343219792309284, 5.88197411402328]"
567,"[1900.8581213866016, 1667.676646633615, -3046.8349761239333, 4463.701035197183]","[-6.367082881212563, -5.568729930046078, 10.208298791267124, -14.944568067020164]"
568,"[-475.5558772368204, -536.6831341363155, -5077.585712739406, 1049.4579116930788]","[1.5948382471183002, 1.814043414385677, 17.033847943350395, -3.5211404549254492]"
569,"[1413.3621924370243, 1374.8660221727198, 1360.3192329485673, 3040.4818400488093]","[-4.746643415259524, -4.604850296596826, -4.572357817331177, -10.19687264938328]"
570,"[3503.710839868947, 5131.772489523142, 3404.289460935564, 795.9222236212619]","[-11.773193305732875, -17.232426744305197, -11.441010748524535, -2.6735540641838957]"
571,"[9022.018435920945, 4686.092317210419, 2487.6490047002358, 1311.6092512437506]","[-30.336793443902945, -15.742081551374827, -8.365106080147983, -4.405555178341202]"
572,"[1583.4340214782533, 495.4042432988451, 2648.8726723500736, 1296.8957939792135]","[-5.3301354362009805, -1.6522701642730526, -8.91150795912349, -4.360777500081046]"
573,"[464.1668888240466, 6465.077828169824, 2399.8880938370053, 885.5923186207979]","[-1.5643219611222834, -21.783875338698543, -8.087208184267244, -2.983496059382677]"
574,"[-3208.749470151023, 1735.57271632645, -3892.3088880022274, -403.2738849770823]","[10.835399464203872, -5.845549220994125, 13.127141269967375, 1.351285522040068]"
575,"[-3814.8016522780413, -3547.1261994059296, 18.077964037737896, -1288.5996238928922]","[12.89823721284245, 11.995179452022576, -0.059136017884721837, 4.3275111128520045]"
576,"[-4602.260346969784, 590.7945546306589, 83.16799942647293, -835.9188370788003]","[15.546820094200443, -1.990878902337824, -0.277678889915236, 2.7888430182855704]"
577,"[-2592.5424910673, -320.8870969408457, 1191.219796827182, -3081.036299994542]","[8.750048093720956, 1.0851738716403299, -3.9916800352654978, 10.303277706201698]"
578,"[-3449.186487446299, 78.4490562243604, 701.3682045812436, -6233.63232893401]","[11.633886144084437, -0.25768397306100577, -2.349121300466461, 20.823532108347578]"
579,"[-2193.6627805351613, -947.0315958374681, 2117.105230175033, 10782.386202556414]","[7.3824400716429075, 3.1892628873803024, -7.063216210498057, -35.989984704783275]"
580,"[-1943.2813433610427, 1253.906096967709, 37.430839385510716, 597.8405599387685]","[6.541051080286559, -4.181776848005892, -0.10557971153325717, -2.0318788223134776]"
581,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
582,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
583,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
584,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
585,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
586,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
587,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
588,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
589,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
590,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
591,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
592,"[4868.812605279862, 3681.203072884747, 3264.5344491630663, 8430.703492360239]","[-16.271083441420267, -12.290462072352568, -10.826889115020686, -27.95756147093666]"
593,"[4178.830590760718, 2659.0578151500436, 1285.7594709531304, -927.2220794532363]","[-13.968594048751733, -8.88057880054199, -4.251740390343159, 3.036020813327232]"
594,"[8612.548939473283, 2768.611713843836, 487.1852725142887, 1040.5863834255247]","[-28.80238482604992, -9.238492506102824, -1.611664902631601, -3.4793645017526464]"
595,"[6417.865860090784, 586.9361124551813, 524.2811513163119, 3953.2466593890977]","[-21.45738838004816, -1.97370742433063, -1.7410281211636125, -13.096065187662091]"
596,"[3827.5633336654532, -4328.891378735699, -440.1041253417935, 1012.703429763039]","[-12.778852183572123, 14.348169214400592, 1.4428349845891566, -3.388817246508554]"
597,"[-1177.5364036310912, -5138.700236947501, 5751.604219860098, 18921.349384064626]","[3.964573882446761, 17.02687637034906, -19.073582350605577, -62.59351070839763]"
598,"[-7834.386587339986, -7235.977882115483, 21310.385693260578, 5125.550566705479]","[26.12406603868887, 23.98548352144889, -70.59997103087314, -16.964276606922777]"
599,"[-12166.695771198898, 6009.497351156576, 1553.4720119299964, 2837.6379287637747]","[40.4529055186511, -19.938656697072282, -5.172616062773054, -9.424724826044102]"
600,"[10716.974143327161, 22837.278115462017, 8293.779971723394, 1163.4183791287212]","[-35.64823774934221, -75.74193158910342, -27.471601751298316, -3.8749326114382887]"
601,"[3215.015949403737, 29333.168650269472, 31413.58550107161, 1804.7132574596071]","[-10.651311275232977, -97.25672683570863, -103.99918049436207, -5.969464623634644]"
602,"[-2341.7368168181265, 35971.88646607633, 11301.40314861598, 4359.1462877495715]","[7.815979180203478, -119.11807569488255, -37.3835804046753, -14.399983120226029]"
603,"[-5811.968294358381, 23708.258469502263, 11117.27288864155, 9034.107590198864]","[19.33142643323234, -78.46651230199978, -36.76390721249326, -29.844660384185566]"
604,"[18542.92619644653, 8510.34621438881, 9561.185742017842, 10821.929746554042]","[-61.41712915591737, -28.185230598550305, -31.614542858641506, -35.7795400856429]"
605,"[41967.109174903744, 6049.578769992538, 8345.78991061159, 16043.936819821154]","[-139.15933455838547, -20.03098689120845, -27.618446681784448, -53.09056604995055]"
606,"[25764.979770981594, 9457.064821003214, 9381.017218615447, 8511.179459721692]","[-85.35817068061004, -31.308893647132663, -31.03414592559939, -28.078223820157554]"
607,"[23296.6212263128, 12941.38624632976, 9574.340453967261, 14559.101804199803]","[-77.1065728108801, -42.82145670374685, -31.68652029995341, -48.16265101456565]"
608,"[33784.954482515066, 5896.4687041765765, 12134.06334491719, -6221.855247685566]","[-111.85802644358407, -19.495260748260094, -40.156314206548174, 20.727626125315886]"
609,"[38839.90664603392, 13783.288045899442, 18464.14963182573, -10895.575090283673]","[-128.5528019453065, -45.565231466410495, -61.13124997354321, 36.211411306723804]"
610,"[35543.84103495612, 22094.103291234518, 23688.735386995224, -10182.166659224022]","[-117.64255771373885, -73.1066866292572, -78.44605393053355, 33.81004776958302]"
611,"[27526.740697552865, 44933.70273946327, 25945.34537473218, -17986.20191623702]","[-91.13266049135272, -148.85834780032144, -85.95458474702217, 59.711029314207494]"
612,"[20564.727475750264, 35166.20861245378, 13063.843083899716, -3008.4559235748366]","[-68.13789121337315, -116.56940114477135, -43.27276446228204, 10.039813966194309]"
613,"[6422.972155697016, 9219.106057574661, 11311.342239612377, -4444.869116307749]","[-21.29324400326313, -30.544509791253542, -37.4326184397577, 14.826513237496359]"
614,"[8511.64181348817, 10991.718366877432, 2595.017064020556, -3196.935110452399]","[-28.221236239332242, -36.465002621432625, -8.525596294526135, 10.690268152289459]"
615,"[10038.374853491012, 2537.026754405726, 3107.888126859132, -2873.640533179002]","[-33.32257769929813, -8.403183626943497, -10.28308015481529, 9.61485172004957]"
616,"[-1076.5177239661023, -6039.016817843306, -894.709697512256, 9183.796353545786]","[3.5113887694537924, 20.064637358333588, 2.9681111678990635, -30.367390047394135]"
617,"[-191.10186002204685, 11472.077471022661, -11507.426262792365, 2831.7347575875183]","[0.5559736730962972, -38.109836978687, 38.129816637738266, -9.350044769719966]"
618,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
619,"[-7070.28669778851, 12534.519925451104, 2631.5251513233147, -4585.66347207014]","[23.3659934891847, -41.55627580306466, -8.733265163711845, 15.19711578151765]"
620,"[5337.272904567735, 10091.40571871739, -2406.273440591626, -6151.026206395673]","[-17.76966630324688, -33.537274763764856, 7.874906528384457, 20.371674300681097]"
621,"[30.654318291103255, 13265.41870581627, -6365.947272878348, 10060.542430686653]","[-0.1555339500340216, -44.084602746883505, 20.962551778412575, -33.235781102968296]"
622,"[9918.089410533219, 12433.747523662054, -4123.33806360656, 16187.4931670172]","[-32.980577699324286, -41.29887344713361, 13.572093006901245, -53.46855018227866]"
623,"[182.96335663604944, 10234.840851345933, -6306.022481693315, -425.542463844832]","[-0.6518427970499648, -33.98781862972885, 20.776490496171583, 1.4436412361902302]"
624,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
625,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
626,"[117.40527466140647, 5648.4610944340475, 4600.876743472303, -231.9704096651155]","[-0.41817950161464357, -18.82296228989915, -15.267935955808136, 0.8212813363726554]"
627,"[-5812.11311956249, 4193.133111451231, 4392.399437651105, 4263.8080335705445]","[19.359425262673213, -14.004981064140116, -14.56453050333129, -14.036661247753903]"
628,"[-856.5744510925872, 3388.286900748242, 5091.208808166078, 16519.527299036316]","[2.8466612741873996, -11.327190473031667, -16.859873874132663, -54.52533515424587]"
629,"[3678.381985748338, 2354.089350529503, 1389.0461703966112, 530.5836927072266]","[-12.279153726493313, -7.898284785580777, -4.61136022830725, -1.7377854704870552]"
630,"[6922.778050557818, -1856.8768458612765, 5002.685096027063, 9069.727267978971]","[-23.13939351172734, 6.120752237730532, -16.614466970685562, -29.959460023752598]"
631,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
632,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
633,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
634,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
635,"[2541.8536894690096, 9899.252855759265, 7810.205227471096, 11167.716204424305]","[-8.314924723033636, -32.664176628433985, -25.744250278990744, -36.829069042098595]"
636,"[13157.108521268583, 21794.47830696942, 5424.281351704523, 19766.025014223298]","[-43.3781352526275, -71.86598784595137, -17.83086918725028, -65.04469429798426]"
637,"[nan, nan, nan, nan]","[nan, nan, nan, nan]"
638,"[-425.4321587383413, 41410.11115230252, 15995.42703876096, 1278.352296608184]","[1.411376546091101, -136.55504174124061, -52.67581051366239, -4.195273793279395]"
639,"[1797.738231140912, 22939.662314924706, 32085.19546084594, 24181.599391918946]","[-5.948173712584452, -75.59951424666927, -105.65316431065104, -79.55896593300405]"
640,"[26672.453719563357, 31664.174796816187, 36539.207465601525, 20054.769538337026]","[-87.96993736868187, -104.35414489632323, -120.26069154787088, -66.00474070874387]"
641,"[12893.377330701594, 14114.866893300952, -4050.8880140786778, 35562.46641523197]","[-42.55206262014993, -46.50018424603837, 13.385415297238222, -116.98688761522415]"
642,"[15995.437880993073, -4554.036345476604, 33353.84072228044, 52877.08320702847]","[-52.784082258661904, 14.994423713951347, -109.79393206880641, -174.03199322524355]"
643,"[7247.464627950539, 6292.643210775037, 29479.05518531912, 31280.04677198168]","[-23.925461150725443, -20.73867461127967, -97.02099716790673, -103.00677145102766]"
644,"[16928.268548890417, 13515.521827574516, -25035.25939796753, 23405.733177395447]","[-55.832796214480446, -44.54654796986569, 82.37596297419174, -77.0855969560158]"
645,"[10829.362376313162, 11954.739376190893, 3065.781180798823, 23219.931332677643]","[-35.74830237094671, -39.40081888184577, -10.124473820533222, -76.46383471099075]"
646,"[10049.103287804446, 15776.793632624393, 402.8181773790675, 25726.729176112978]","[-33.17802452189643, -52.01063466690729, -1.3682340495851057, -84.76716512824781]"
647,"[1720.320784725901, 11653.984634957535, 15212.800691364399, 23669.097243715132]","[-5.713167861483586, -38.44706505423707, -50.17214654490166, -77.99653610363065]"
648,"[1167.233524827983, 7761.874371935545, 25668.090972609676, 30225.800650371217]","[-3.8809950914167506, -25.61702208345224, -84.68329923887902, -99.6595356333078]"
649,"[4053.6557658405536, 343.7651264308682, 37179.628127337426, 30489.99982811917]","[-13.426061420236936, -1.1451550312578869, -122.71593838934368, -100.55659335323546]"
650,"[3201.53714852863, -5662.933956469958, 26904.709276536716, 26778.294416792556]","[-10.623721952750929, 18.70786498543238, -88.8772937564402, -88.34772857499881]"
651,"[1342.7052071551539, -6967.918381640008, 1166.8797307372581, 96.00399945900715]","[-4.482805431879944, 23.02271270833904, -3.8989683961907162, -0.3317620403076238]"
652,"[-1380.6780563658403, -6686.367746994315, 11663.359358593498, 7117.453509242717]","[4.539771395742563, 22.099169246626328, -38.57881533979329, -23.51979049350206]"
653,"[-2766.535144239159, -5282.144013220059, 9258.462322025982, 12742.639664348233]","[9.14515555292256, 17.467362617689318, -30.63773720638918, -42.132721499938825]"
654,"[-2381.014102394977, 3224.168480210828, 10987.151935777476, 15965.741061061199]","[7.874841728309446, -10.695920638842008, -36.36234920216673, -52.81401244901747]"
655,"[-6808.943039794235, 6003.471506857464, 8107.154572774618, 34811.12279029446]","[22.565691642114157, -19.91402782772799, -26.858414252386297, -115.22529580624627]"
656,"[-3126.8075827374078, 5135.232343421591, -11344.188724893786, 29976.888005998208]","[10.365068444317563, -17.04800601557618, 37.56271811504695, -99.29011814092388]"
657,"[633.2144502866838, 3399.577817275017, -1354.2476900691336, 6898.526492025214]","[-2.1135907724293377, -11.294990769445162, 4.474666322687415, -22.86872562499213]"
658,"[-8420.124902169959, 2748.687639598634, -7552.533934110925, -6360.652493341257]","[27.97486384903674, -9.139605539500923, 25.03190624705923, 21.08574285397045]"
659,"[9190.661829418827, 3740.941610264229, 4385.16759036783, 7094.597543270652]","[-30.56222581831799, -12.442936561869264, -14.567951987650357, -23.568887966097165]"
660,"[5235.090165451687, 1778.744024558871, 3186.0614793840336, -4195.892418970946]","[-17.411158455152645, -5.922390131678002, -10.594704701247446, 13.912362371074844]"
661,"[-579.969469032119, 2453.1167595240076, 7104.1667316418725, -8508.846769636451]","[1.9360446340575252, -8.165982398086921, -23.62621454176893, 28.247551806522832]"
662,"[1601.1742303758645, -3051.905088107366, 2150.6033296368923, 701.6834513655576]","[-5.329514094625926, 10.158225150366482, -7.169732540953268, -2.351089952720622]"
663,"[5364.171269492403, 1088.269706296462, 4491.365565841369, 2456.274374597997]","[-17.873363052385283, -3.628617612184118, -14.966694414926808, -8.183750269366575]"
664,"[7798.4782362967135, 5093.152889037215, 3325.860878988738, 6620.196569815348]","[-26.005062483211084, -16.979401268199226, -11.09226049145515, -22.043580054100328]"
665,"[-4898.864319788422, 1407.3225330318564, 4692.341952218458, -1853.4550272138865]","[16.34301114306153, -4.695780452546615, -15.648097315406016, 6.154846201557862]"
666,"[523.7712211453113, 3711.332456347368, 3897.9018403243276, -2745.8422237819896]","[-1.7472668508754077, -12.386703373724286, -13.01647376224935, 9.137340433266436]"
667,"[5169.4338112030855, 272.52961346884325, 2841.7100203409605, -2719.4283858475583]","[-17.274984610557777, -0.9134128948015293, -9.499669478815244, 9.058780737061968]"
668,"[2296.0507730734475, -1053.8467519377418, 3699.5102319345006, -2454.1760937236104]","[-7.675518182281494, 3.5222559374398297, -12.361900236173192, 8.179598045139478]"
669,"[2256.2245608903977, 2155.439355428652, 3506.17503246529, 2506.866638338178]","[-7.543688608713583, -7.20600426320275, -11.718761842771809, -8.378854963541098]"
670,"[-1872.6928197579543, 895.255625975384, 4820.950534608375, 9286.034233826038]","[6.265524190163702, -2.9923684298778688, -16.112450856267586, -31.0298840983084]"
671,"[-228.18664248796324, 1206.2684841810058, 1951.9966395001336, 1504.1979096920966]","[0.7637687668025187, -4.033879724994692, -6.5284891492001105, -5.027526427563473]"
